original_time_s,xadc.tp,xadc.tn,sample,top_sample,acq,conv,evaluate,trial11,rp,rn,vcm,cdac_differential_v
1.35267510522e-05,0.5624851131299,1.196535998903,0.0,-0.0003870599269385,0.001396137269052,1.783741941203,0.0,1.8,1.099969674636,0.7000333860603,0.9000000099537,-0.6340508857731
1.352675229222e-05,0.5620572070488,1.195846364884,0.0,-0.0003769334175919,0.00143800533346,1.783880641369,0.0,1.8,1.099969365067,0.7000337595366,0.9000000099552,-0.6337891578352001
1.352675414752e-05,0.561523611237,1.19483611382,0.0,-0.000361202619018,0.001502501168362,1.784081722613,0.0,1.8,1.099968890584,0.7000343240069,0.9000000099574,-0.6333125025830001
1.352675632317e-05,0.5610409328563,1.193690970488,0.0,-0.0003420741934119,0.00157949637934,1.784307595155,0.0,1.8,1.099968317082,0.7000349947292,0.90000000996,-0.6326500376317001
1.352675854658e-05,0.5606835910529,1.192571801865,0.0,-0.0003220095402224,0.001658163734221,1.784527178715,0.0,1.8,1.099967712245,0.7000356900577,0.9000000099627,-0.6318882108121
1.3526760959e-05,0.5604236506626,1.19142319604,0.0,-0.000299910394389,0.001741843184566,1.78475258392,0.0,1.8,1.099967035073,0.7000364558222,0.9000000099656,-0.6309995453773999
1.352676344789e-05,0.5602672449914,1.190315846284,0.0,-0.0002770194063096,0.001825023929881,1.784971304981,0.0,1.8,1.09996631431,0.7000372581277,0.9000000099685,-0.6300486012926
1.352676608423e-05,0.5601979431119,1.189233568846,0.0,-0.0002529260020491,0.001908619456502,1.785188004401,0.0,1.8,1.099965527271,0.7000381213338,0.9000000099714,-0.6290356257341001
1.352676861458e-05,0.5602033144755,1.188284591829,0.0,-0.0002301773214564,0.00198390839139,1.785382121704,0.0,1.8,1.099964750024,0.7000389624767,0.900000009974,-0.6280812773535
1.352677123003e-05,0.5602642439214,1.187396120459,0.0,-0.0002072872425375,0.00205630045696,1.785569080492,0.0,1.8,1.099963925238,0.7000398445203,0.9000000099765,-0.6271318765376
1.352677376903e-05,0.5603634280052,1.186621629683,0.0,-0.000185879086677,0.002121214238013,1.785737910233,0.0,1.8,1.099963104825,0.7000407126064,0.9000000099786,-0.6262582016777999
1.352677638337e-05,0.5604952506124,1.185911213424,0.0,-0.0001648711222909,0.00218258212559,1.785899415129,0.0,1.8,1.09996224092,0.7000416180991,0.9000000099806,-0.6254159628116
1.352677896098e-05,0.5606461842867,1.185292582863,0.0,-0.0001453357299491,0.002237805927031,1.786047125271,0.0,1.8,1.099961371267,0.7000425219054,0.9000000099822,-0.6246463985763001
