 time                v(xadc.tp)          v(xadc.tn)          v(q)                v(qb)               v(ev)               v(rp)               v(rn)              
 3.585600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688324101e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.605600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688324067e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.625600000000e-07  8.000244142830e-01  9.999755855362e-01  6.619688324108e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.645600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688318249e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.665600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688310154e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.685600000000e-07  8.000244142831e-01  9.999755855361e-01  6.619688301052e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.705600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688327637e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.725600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688322157e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.745600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688316690e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.765600000000e-07  8.000244142830e-01  9.999755855362e-01  6.619688309834e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.785600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688313280e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.805600000000e-07  8.000244142831e-01  9.999755855361e-01  6.619688318918e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.825600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688302408e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.845600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688298363e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.865600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688326830e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.885600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688339938e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.905600000000e-07  8.000244142830e-01  9.999755855362e-01  6.619688333219e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.925600000000e-07  8.000244142831e-01  9.999755855361e-01  6.619688309927e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
