 frequency       onoise_spectrum inoise_spectrum
 3.80189396e+04  1.92619382e-07  6.86256780e-09 
 3.89045145e+04  1.91911469e-07  6.83794650e-09 
 3.98107171e+04  1.91213969e-07  6.81372004e-09 
 4.07380278e+04  1.90526704e-07  6.78988317e-09 
 4.16869383e+04  1.89849494e-07  6.76643067e-09 
 4.26579519e+04  1.89182161e-07  6.74335738e-09 
 4.36515832e+04  1.88524525e-07  6.72065817e-09 
 4.46683592e+04  1.87876406e-07  6.69832798e-09 
 4.57088190e+04  1.87237624e-07  6.67636177e-09 
 4.67735141e+04  1.86607998e-07  6.65475457e-09 
 4.78630092e+04  1.85987347e-07  6.63350144e-09 
 4.89778819e+04  1.85375490e-07  6.61259749e-09 
 5.01187234e+04  1.84772243e-07  6.59203787e-09 
 5.12861384e+04  1.84177424e-07  6.57181781e-09 
 5.24807460e+04  1.83590848e-07  6.55193254e-09 
 5.37031796e+04  1.83012331e-07  6.53237737e-09 
 5.49540874e+04  1.82441686e-07  6.51314763e-09 
 5.62341325e+04  1.81878726e-07  6.49423874e-09 
 5.75439937e+04  1.81323262e-07  6.47564612e-09 
