 time            v(vdd)          cm              v(xpga.xamp.bn) v(xpga.xamp.bp) v(xpga.xamp.start) i(vdd)         
 2.25300000e-05  1.80000000e+00  9.85013411e-01  6.32490878e-01  6.82585985e-01  4.26079343e-03 -1.73537259e-04 
 2.25500000e-05  1.80000000e+00  9.89056249e-01  6.32519342e-01  6.82528391e-01  4.25945216e-03 -1.76645238e-04 
 2.25700000e-05  1.80000000e+00  9.84422570e-01  6.32575551e-01  6.82421684e-01  4.25659634e-03 -1.79233456e-04 
 2.25900000e-05  1.80000000e+00  9.69146683e-01  6.32658731e-01  6.82273826e-01  4.25205470e-03 -1.81033234e-04 
 2.26100000e-05  1.80000000e+00  9.43904429e-01  6.32754878e-01  6.82112517e-01  4.24651098e-03 -1.81693173e-04 
 2.26300000e-05  1.80000000e+00  9.11687103e-01  6.32843803e-01  6.81971939e-01  4.24110973e-03 -1.80830715e-04 
 2.26500000e-05  1.80000000e+00  8.76995792e-01  6.32907116e-01  6.81881821e-01  4.23699252e-03 -1.78014109e-04 
 2.26700000e-05  1.80000000e+00  8.44944316e-01  6.32932454e-01  6.81861273e-01  4.23495356e-03 -1.73020103e-04 
 2.26900000e-05  1.80000000e+00  8.20025970e-01  6.32915665e-01  6.81913284e-01  4.23536475e-03 -1.66224298e-04 
 2.27100000e-05  1.80000000e+00  8.04704463e-01  6.32862148e-01  6.82021444e-01  4.23803553e-03 -1.58790361e-04 
 2.27300000e-05  1.80000000e+00  7.98824203e-01  6.32785508e-01  6.82156013e-01  4.24228326e-03 -1.52026002e-04 
 2.27500000e-05  1.80000000e+00  8.00382821e-01  6.32702642e-01  6.82287763e-01  4.24712275e-03 -1.46690502e-04 
 2.27700000e-05  1.80000000e+00  8.06856802e-01  6.32627781e-01  6.82398063e-01  4.25166690e-03 -1.42850449e-04 
 2.27900000e-05  1.80000000e+00  8.16097505e-01  6.32568856e-01  6.82480048e-01  4.25534306e-03 -1.40271324e-04 
 2.28100000e-05  1.80000000e+00  8.26636050e-01  6.32527572e-01  6.82535119e-01  4.25798747e-03 -1.38663657e-04 
 2.28300000e-05  1.80000000e+00  8.37641856e-01  6.32501578e-01  6.82568876e-01  4.25968502e-03 -1.37839057e-04 
 2.28500000e-05  1.80000000e+00  8.48733824e-01  6.32486888e-01  6.82587834e-01  4.26067106e-03 -1.37678388e-04 
 2.28700000e-05  1.80000000e+00  8.59782253e-01  6.32479597e-01  6.82597538e-01  4.26117107e-03 -1.38158852e-04 
 2.28900000e-05  1.80000000e+00  8.70776069e-01  6.32476684e-01  6.82602000e-01  4.26138689e-03 -1.39280104e-04 
 2.29100000e-05  1.80000000e+00  8.81754132e-01  6.32476096e-01  6.82603850e-01  4.26143942e-03 -1.41066872e-04 
 2.29300000e-05  1.80000000e+00  8.92773071e-01  6.32476557e-01  6.82604695e-01  4.26142305e-03 -1.43516794e-04 
 2.29500000e-05  1.80000000e+00  9.03889452e-01  6.32477362e-01  6.82605413e-01  4.26137494e-03 -1.46542241e-04 
 2.29700000e-05  1.80000000e+00  9.15150135e-01  6.32478063e-01  6.82606424e-01  4.26133238e-03 -1.50013797e-04 
 2.29900000e-05  1.80000000e+00  9.26589208e-01  6.32478347e-01  6.82607920e-01  4.26130623e-03 -1.53786081e-04 
 2.30100000e-05  1.80000000e+00  9.38220718e-01  6.32478186e-01  6.82609870e-01  4.26131308e-03 -1.57700658e-04 
 2.30300000e-05  1.80000000e+00  9.50020026e-01  6.32477768e-01  6.82611909e-01  4.26133305e-03 -1.61651208e-04 
 2.30500000e-05  1.80000000e+00  9.61868579e-01  6.32477691e-01  6.82612972e-01  4.26135077e-03 -1.65530542e-04 
 2.30700000e-05  1.80000000e+00  9.73356945e-01  6.32479427e-01  6.82609867e-01  4.26128426e-03 -1.69268029e-04 
 2.30900000e-05  1.80000000e+00  9.83235406e-01  6.32487335e-01  6.82593380e-01  4.26095105e-03 -1.72775184e-04 
 2.31100000e-05  1.80000000e+00  9.88778008e-01  6.32510647e-01  6.82545657e-01  4.25987142e-03 -1.75973059e-04 
 2.31300000e-05  1.80000000e+00  9.86388560e-01  6.32560079e-01  6.82450364e-01  4.25740447e-03 -1.78698662e-04 
 2.31500000e-05  1.80000000e+00  9.73582474e-01  6.32637932e-01  6.82309968e-01  4.25321547e-03 -1.80712215e-04 
 2.31700000e-05  1.80000000e+00  9.50420349e-01  6.32732836e-01  6.82148705e-01  4.24780795e-03 -1.81661628e-04 
 2.31900000e-05  1.80000000e+00  9.19438400e-01  6.32825193e-01  6.82000496e-01  4.24226503e-03 -1.81185348e-04 
 2.32100000e-05  1.80000000e+00  8.84866085e-01  6.32895697e-01  6.81896713e-01  4.23777112e-03 -1.78847054e-04 
 2.32300000e-05  1.80000000e+00  8.51769206e-01  6.32930390e-01  6.81859351e-01  4.23520706e-03 -1.74346636e-04 
 2.32500000e-05  1.80000000e+00  8.24912796e-01  6.32923094e-01  6.81895563e-01  4.23505595e-03 -1.67882253e-04 
 2.32700000e-05  1.80000000e+00  8.07323205e-01  6.32876993e-01  6.81993250e-01  4.23725425e-03 -1.60470486e-04 
 2.32900000e-05  1.80000000e+00  7.99419196e-01  6.32804163e-01  6.82124614e-01  4.24122527e-03 -1.53458330e-04 
 2.33100000e-05  1.80000000e+00  7.99502597e-01  6.32721278e-01  6.82259110e-01  4.24601513e-03 -1.47771386e-04 
 2.33300000e-05  1.80000000e+00  8.05065901e-01  6.32643643e-01  6.82375295e-01  4.25069306e-03 -1.43604621e-04 
 2.33500000e-05  1.80000000e+00  8.13830120e-01  6.32580729e-01  6.82463851e-01  4.25459323e-03 -1.40765241e-04 
 2.33700000e-05  1.80000000e+00  8.24166214e-01  6.32535523e-01  6.82524664e-01  4.25747457e-03 -1.38955469e-04 
 2.33900000e-05  1.80000000e+00  8.35111724e-01  6.32506362e-01  6.82562703e-01  4.25936840e-03 -1.37966117e-04 
 2.34100000e-05  1.80000000e+00  8.46201868e-01  6.32489461e-01  6.82584499e-01  4.26049771e-03 -1.37657769e-04 
 2.34300000e-05  1.80000000e+00  8.57264044e-01  6.32480781e-01  6.82595906e-01  4.26108707e-03 -1.37993343e-04 
 2.34500000e-05  1.80000000e+00  8.68267995e-01  6.32477086e-01  6.82601288e-01  4.26135680e-03 -1.38964871e-04 
 2.34700000e-05  1.80000000e+00  8.79244893e-01  6.32476099e-01  6.82603560e-01  4.26143495e-03 -1.40598243e-04 
 2.34900000e-05  1.80000000e+00  8.90249386e-01  6.32476404e-01  6.82604537e-01  4.26143190e-03 -1.42903987e-04 
 2.35100000e-05  1.80000000e+00  9.01339069e-01  6.32477172e-01  6.82605234e-01  4.26138521e-03 -1.45806388e-04 
 2.35300000e-05  1.80000000e+00  9.12563224e-01  6.32477933e-01  6.82606154e-01  4.26134235e-03 -1.49188299e-04 
 2.35500000e-05  1.80000000e+00  9.23959409e-01  6.32478325e-01  6.82607533e-01  4.26130820e-03 -1.52907046e-04 
 2.35700000e-05  1.80000000e+00  9.35547005e-01  6.32478252e-01  6.82609395e-01  4.26131091e-03 -1.56799658e-04 
 2.35900000e-05  1.80000000e+00  9.47313195e-01  6.32477864e-01  6.82611471e-01  4.26132661e-03 -1.60751512e-04 
 2.36100000e-05  1.80000000e+00  9.59170521e-01  6.32477632e-01  6.82612920e-01  4.26135094e-03 -1.64653712e-04 
 2.36300000e-05  1.80000000e+00  9.70808265e-01  6.32478713e-01  6.82611278e-01  4.26131189e-03 -1.68431854e-04 
 2.36500000e-05  1.80000000e+00  9.81237386e-01  6.32484585e-01  6.82599150e-01  4.26107171e-03 -1.71997247e-04 
 2.36700000e-05  1.80000000e+00  9.88082860e-01  6.32503348e-01  6.82560358e-01  4.26021630e-03 -1.75277283e-04 
 2.36900000e-05  1.80000000e+00  9.87797370e-01  6.32546149e-01  6.82476589e-01  4.25812038e-03 -1.78127858e-04 
 2.37100000e-05  1.80000000e+00  9.77463652e-01  6.32618035e-01  6.82345008e-01  4.25431003e-03 -1.80332520e-04 
 2.37300000e-05  1.80000000e+00  9.56523349e-01  6.32710621e-01  6.82185659e-01  4.24910065e-03 -1.81554874e-04 
 2.37500000e-05  1.80000000e+00  9.27004814e-01  6.32805371e-01  6.82031480e-01  4.24347797e-03 -1.81442517e-04 
 2.37700000e-05  1.80000000e+00  8.92822715e-01  6.32882340e-01  6.81915189e-01  4.23865578e-03 -1.79564777e-04 
 2.37900000e-05  1.80000000e+00  8.58936735e-01  6.32926069e-01  6.81861392e-01  4.23558920e-03 -1.75567813e-04 
 2.38100000e-05  1.80000000e+00  8.30303892e-01  6.32928443e-01  6.81881137e-01  4.23487428e-03 -1.69490038e-04 
 2.38300000e-05  1.80000000e+00  8.10464286e-01  6.32890422e-01  6.81966820e-01  4.23656629e-03 -1.62175611e-04 
 2.38500000e-05  1.80000000e+00  8.00439958e-01  6.32822306e-01  6.82093319e-01  4.24021063e-03 -1.54964552e-04 
 2.38700000e-05  1.80000000e+00  7.98911303e-01  6.32740227e-01  6.82229426e-01  4.24489885e-03 -1.48935060e-04 
 2.38900000e-05  1.80000000e+00  8.03442252e-01  6.32660313e-01  6.82351026e-01  4.24967679e-03 -1.44429365e-04 
 2.39100000e-05  1.80000000e+00  8.11644298e-01  6.32593558e-01  6.82446168e-01  4.25378765e-03 -1.41313911e-04 
 2.39300000e-05  1.80000000e+00  8.21728099e-01  6.32544327e-01  6.82513001e-01  4.25690940e-03 -1.39290393e-04 
 2.39500000e-05  1.80000000e+00  8.32589787e-01  6.32511793e-01  6.82555678e-01  4.25901098e-03 -1.38129453e-04 
 2.39700000e-05  1.80000000e+00  8.43669655e-01  6.32492462e-01  6.82580623e-01  4.26029641e-03 -1.37671027e-04 
 2.39900000e-05  1.80000000e+00  8.54744300e-01  6.32482224e-01  6.82593962e-01  4.26098624e-03 -1.37861893e-04 
 2.40100000e-05  1.80000000e+00  8.65760186e-01  6.32477625e-01  6.82600416e-01  4.26131701e-03 -1.38685038e-04 
 2.40300000e-05  1.80000000e+00  8.76738843e-01  6.32476170e-01  6.82603205e-01  4.26142624e-03 -1.40164980e-04 
 2.40500000e-05  1.80000000e+00  8.87731930e-01  6.32476273e-01  6.82604365e-01  4.26143856e-03 -1.42323604e-04 
 2.40700000e-05  1.80000000e+00  8.98797556e-01  6.32476983e-01  6.82605069e-01  4.26139571e-03 -1.45096592e-04 
 2.40900000e-05  1.80000000e+00  9.09987196e-01  6.32477781e-01  6.82605910e-01  4.26135277e-03 -1.48380725e-04 
 2.41100000e-05  1.80000000e+00  9.21341579e-01  6.32478277e-01  6.82607172e-01  4.26131225e-03 -1.52037879e-04 
 2.41300000e-05  1.80000000e+00  9.32885142e-01  6.32478306e-01  6.82608936e-01  4.26130923e-03 -1.55901658e-04 
 2.41500000e-05  1.80000000e+00  9.44614546e-01  6.32477962e-01  6.82611009e-01  4.26132064e-03 -1.59850742e-04 
 2.41700000e-05  1.80000000e+00  9.56466184e-01  6.32477630e-01  6.82612729e-01  4.26134862e-03 -1.63771010e-04 
 2.41900000e-05  1.80000000e+00  9.68205206e-01  6.32478229e-01  6.82612183e-01  4.26132982e-03 -1.67585627e-04 
 2.42100000e-05  1.80000000e+00  9.79060178e-01  6.32482490e-01  6.82603540e-01  4.26116163e-03 -1.71205041e-04 
 2.42300000e-05  1.80000000e+00  9.87013008e-01  6.32497339e-01  6.82572622e-01  4.26049533e-03 -1.74560462e-04 
 2.42500000e-05  1.80000000e+00  9.88668965e-01  6.32533816e-01  6.82500182e-01  4.25874236e-03 -1.77524014e-04 
 2.42700000e-05  1.80000000e+00  9.80784567e-01  6.32599278e-01  6.82378545e-01  4.25532698e-03 -1.79903219e-04 
 2.42900000e-05  1.80000000e+00  9.62173804e-01  6.32688576e-01  6.82222820e-01  4.25036905e-03 -1.81385838e-04 
 2.43100000e-05  1.80000000e+00  9.34311194e-01  6.32784688e-01  6.82064299e-01  4.24472859e-03 -1.81609287e-04 
 2.43300000e-05  1.80000000e+00  9.00772992e-01  6.32867330e-01  6.81936816e-01  4.23962797e-03 -1.80170425e-04 
 2.43500000e-05  1.80000000e+00  8.66358008e-01  6.32919640e-01  6.81867224e-01  4.23608972e-03 -1.76676063e-04 
 2.43700000e-05  1.80000000e+00  8.36137857e-01  6.32931696e-01  6.81870160e-01  4.23481785e-03 -1.71027706e-04 
 2.43900000e-05  1.80000000e+00  8.14103725e-01  6.32902280e-01  6.81942535e-01  4.23597958e-03 -1.63883515e-04 
 2.44100000e-05  1.80000000e+00  8.01889303e-01  6.32839706e-01  6.82062524e-01  4.23925160e-03 -1.56530623e-04 
 2.44300000e-05  1.80000000e+00  7.98621523e-01  6.32759286e-01  6.82198992e-01  4.24378745e-03 -1.50175793e-04 
 2.44500000e-05  1.80000000e+00  8.01997409e-01  6.32677655e-01  6.82325399e-01  4.24862629e-03 -1.45322805e-04 
 2.44700000e-05  1.80000000e+00  8.09546387e-01  6.32607289e-01  6.82427041e-01  4.25293146e-03 -1.41916056e-04 
 2.44900000e-05  1.80000000e+00  8.19322485e-01  6.32553979e-01  6.82500112e-01  4.25629179e-03 -1.39666846e-04 
 2.45100000e-05  1.80000000e+00  8.30072802e-01  6.32517896e-01  6.82547760e-01  4.25861266e-03 -1.38326828e-04 
 2.45300000e-05  1.80000000e+00  8.41131726e-01  6.32495917e-01  6.82576166e-01  4.26006448e-03 -1.37715502e-04 
 2.45500000e-05  1.80000000e+00  8.52216496e-01  6.32483952e-01  6.82591677e-01  4.26086827e-03 -1.37761504e-04 
 2.45700000e-05  1.80000000e+00  8.63245614e-01  6.32478317e-01  6.82599365e-01  4.26126540e-03 -1.38437746e-04 
 2.45900000e-05  1.80000000e+00  8.74228737e-01  6.32476319e-01  6.82602772e-01  4.26141377e-03 -1.39764694e-04 
 2.46100000e-05  1.80000000e+00  8.85213398e-01  6.32476168e-01  6.82604173e-01  4.26144155e-03 -1.41774082e-04 
 2.46300000e-05  1.80000000e+00  8.96257626e-01  6.32476797e-01  6.82604912e-01  4.26140735e-03 -1.44411947e-04 
 2.46500000e-05  1.80000000e+00  9.07414816e-01  6.32477611e-01  6.82605687e-01  4.26136233e-03 -1.47590472e-04 
 2.46700000e-05  1.80000000e+00  9.18728630e-01  6.32478205e-01  6.82606839e-01  4.26131935e-03 -1.51177771e-04 
 2.46900000e-05  1.80000000e+00  9.30227991e-01  6.32478339e-01  6.82608493e-01  4.26130732e-03 -1.55005947e-04 
 2.47100000e-05  1.80000000e+00  9.41917617e-01  6.32478062e-01  6.82610532e-01  4.26131656e-03 -1.58946844e-04 
 2.47300000e-05  1.80000000e+00  9.53752871e-01  6.32477669e-01  6.82612434e-01  4.26134315e-03 -1.62880831e-04 
 2.47500000e-05  1.80000000e+00  9.65557159e-01  6.32477915e-01  6.82612713e-01  4.26134196e-03 -1.66727887e-04 
 2.47700000e-05  1.80000000e+00  9.76736790e-01  6.32480912e-01  6.82606827e-01  4.26122658e-03 -1.70397468e-04 
 2.47900000e-05  1.80000000e+00  9.85618813e-01  6.32492439e-01  6.82582739e-01  4.26072022e-03 -1.73822622e-04 
 2.48100000e-05  1.80000000e+00  9.89048527e-01  6.32522986e-01  6.82521231e-01  4.25927712e-03 -1.76888971e-04 
 2.48300000e-05  1.80000000e+00  9.83551551e-01  6.32581736e-01  6.82410357e-01  4.25626605e-03 -1.79426620e-04 
 2.48500000e-05  1.80000000e+00  9.67359028e-01  6.32666757e-01  6.82260029e-01  4.25160647e-03 -1.81143393e-04 
 2.48700000e-05  1.80000000e+00  9.41365201e-01  6.32763118e-01  6.82099082e-01  4.24601947e-03 -1.81690151e-04 
 2.48900000e-05  1.80000000e+00  9.08736936e-01  6.32850531e-01  6.81961768e-01  4.24069177e-03 -1.80670984e-04 
 2.49100000e-05  1.80000000e+00  8.74064723e-01  6.32910964e-01  6.81877055e-01  4.23672024e-03 -1.77676068e-04 
 2.49300000e-05  1.80000000e+00  8.42463796e-01  6.32932716e-01  6.81862894e-01  4.23489135e-03 -1.72494679e-04 
 2.49500000e-05  1.80000000e+00  8.18306339e-01  6.32912419e-01  6.81920653e-01  4.23550539e-03 -1.65594598e-04 
 2.49700000e-05  1.80000000e+00  8.03834518e-01  6.32856279e-01  6.82032364e-01  4.23835199e-03 -1.58164631e-04 
 2.49900000e-05  1.80000000e+00  7.98687427e-01  6.32778430e-01  6.82167755e-01  4.24268496e-03 -1.51508715e-04 
 2.50100000e-05  1.80000000e+00  8.00766438e-01  6.32695751e-01  6.82298232e-01  4.24753725e-03 -1.46300427e-04 
 2.50300000e-05  1.80000000e+00  8.07554140e-01  6.32622041e-01  6.82406237e-01  4.25201845e-03 -1.42584900e-04 
 2.50500000e-05  1.80000000e+00  8.16954566e-01  6.32564629e-01  6.82485774e-01  4.25561327e-03 -1.40094249e-04 
 2.50700000e-05  1.80000000e+00  8.27558414e-01  6.32524789e-01  6.82538767e-01  4.25816547e-03 -1.38565166e-04 
 2.50900000e-05  1.80000000e+00  8.38582050e-01  6.32499927e-01  6.82571001e-01  4.25979660e-03 -1.37795461e-04 
 2.51100000e-05  1.80000000e+00  8.49673136e-01  6.32486019e-01  6.82588967e-01  4.26072803e-03 -1.37695099e-04 
 2.51300000e-05  1.80000000e+00  8.60716315e-01  6.32479207e-01  6.82598084e-01  4.26120075e-03 -1.38224451e-04 
 2.51500000e-05  1.80000000e+00  8.71706548e-01  6.32476561e-01  6.82602232e-01  4.26139453e-03 -1.39398548e-04 
 2.51700000e-05  1.80000000e+00  8.82685854e-01  6.32476106e-01  6.82603947e-01  4.26144194e-03 -1.41256118e-04 
 2.51900000e-05  1.80000000e+00  8.93711465e-01  6.32476617e-01  6.82604758e-01  4.26141778e-03 -1.43753294e-04 
 2.52100000e-05  1.80000000e+00  9.04838374e-01  6.32477431e-01  6.82605485e-01  4.26137293e-03 -1.46817796e-04 
 2.52300000e-05  1.80000000e+00  9.16112975e-01  6.32478105e-01  6.82606531e-01  4.26132727e-03 -1.50326522e-04 
 2.52500000e-05  1.80000000e+00  9.27568202e-01  6.32478351e-01  6.82608070e-01  4.26130763e-03 -1.54111444e-04 
 2.52700000e-05  1.80000000e+00  9.39215674e-01  6.32478153e-01  6.82610048e-01  4.26131234e-03 -1.58038413e-04 
 2.52900000e-05  1.80000000e+00  9.51026004e-01  6.32477739e-01  6.82612062e-01  4.26133742e-03 -1.61981396e-04 
 2.53100000e-05  1.80000000e+00  9.62867101e-01  6.32477730e-01  6.82612948e-01  4.26134765e-03 -1.65856916e-04 
 2.53300000e-05  1.80000000e+00  9.74286301e-01  6.32479760e-01  6.82609197e-01  4.26127340e-03 -1.69572800e-04 
 2.53500000e-05  1.80000000e+00  9.83927469e-01  6.32488534e-01  6.82590869e-01  4.26089550e-03 -1.73062842e-04 
 2.53700000e-05  1.80000000e+00  9.88941645e-01  6.32513676e-01  6.82539616e-01  4.25972894e-03 -1.76222846e-04 
 2.53900000e-05  1.80000000e+00  9.85742599e-01  6.32565591e-01  6.82440093e-01  4.25711539e-03 -1.78904675e-04 
 2.54100000e-05  1.80000000e+00  9.72025120e-01  6.32645502e-01  6.82296764e-01  4.25279778e-03 -1.80837895e-04 
 2.54300000e-05  1.80000000e+00  9.48075891e-01  6.32740999e-01  6.82135236e-01  4.24732674e-03 -1.81687438e-04 
 2.54500000e-05  1.80000000e+00  9.16607868e-01  6.32832228e-01  6.81989630e-01  4.24183343e-03 -1.81065996e-04 
 2.54700000e-05  1.80000000e+00  8.81955685e-01  6.32900169e-01  6.81890739e-01  4.23746684e-03 -1.78559081e-04 
 2.54900000e-05  1.80000000e+00  8.49210223e-01  6.32931456e-01  6.81859530e-01  4.23509909e-03 -1.73869402e-04 
 2.55100000e-05  1.80000000e+00  8.23046681e-01  6.32920635e-01  6.81901654e-01  4.23514990e-03 -1.67281055e-04 
 2.55300000e-05  1.80000000e+00  8.06289466e-01  6.32871717e-01  6.82003394e-01  4.23753225e-03 -1.59846050e-04 
 2.55500000e-05  1.80000000e+00  7.99141755e-01  6.32797369e-01  6.82136145e-01  4.24160602e-03 -1.52924751e-04 
 2.55700000e-05  1.80000000e+00  7.99784110e-01  6.32714388e-01  6.82269768e-01  4.24642609e-03 -1.47360497e-04 
 2.55900000e-05  1.80000000e+00  8.05696765e-01  6.32637713e-01  6.82383846e-01  4.25105359e-03 -1.43320817e-04 
 2.56100000e-05  1.80000000e+00  8.14646257e-01  6.32576250e-01  6.82469982e-01  4.25487820e-03 -1.40573351e-04 
 2.56300000e-05  1.80000000e+00  8.25062602e-01  6.32532497e-01  6.82528651e-01  4.25766681e-03 -1.38844696e-04 
 2.56500000e-05  1.80000000e+00  8.36032998e-01  6.32504527e-01  6.82565073e-01  4.25949217e-03 -1.37911036e-04 
 2.56700000e-05  1.80000000e+00  8.47124789e-01  6.32488464e-01  6.82585789e-01  4.26056226e-03 -1.37662664e-04 
 2.56900000e-05  1.80000000e+00  8.58182046e-01  6.32480316e-01  6.82596543e-01  4.26112244e-03 -1.38045723e-04 
 2.57100000e-05  1.80000000e+00  8.69181731e-01  6.32476917e-01  6.82601567e-01  4.26136666e-03 -1.39067944e-04 
 2.57300000e-05  1.80000000e+00  8.80158758e-01  6.32476096e-01  6.82603675e-01  4.26143961e-03 -1.40772594e-04 
 2.57500000e-05  1.80000000e+00  8.91168716e-01  6.32476452e-01  6.82604600e-01  4.26142617e-03 -1.43124801e-04 
 2.57700000e-05  1.80000000e+00  9.02267798e-01  6.32477243e-01  6.82605300e-01  4.26138451e-03 -1.46067892e-04 
 2.57900000e-05  1.80000000e+00  9.13504919e-01  6.32477980e-01  6.82606250e-01  4.26133567e-03 -1.49489486e-04 
 2.58100000e-05  1.80000000e+00  9.24916634e-01  6.32478339e-01  6.82607671e-01  4.26131026e-03 -1.53223370e-04 
 2.58300000e-05  1.80000000e+00  9.36520513e-01  6.32478233e-01  6.82609567e-01  4.26130834e-03 -1.57130280e-04 
 2.58500000e-05  1.80000000e+00  9.48299601e-01  6.32477827e-01  6.82611636e-01  4.26133185e-03 -1.61077346e-04 
 2.58700000e-05  1.80000000e+00  9.60155913e-01  6.32477640e-01  6.82612962e-01  4.26134864e-03 -1.64977073e-04 
 2.58900000e-05  1.80000000e+00  9.71746285e-01  6.32478943e-01  6.82610839e-01  4.26130608e-03 -1.68735251e-04 
 2.59100000e-05  1.80000000e+00  9.81992354e-01  6.32485489e-01  6.82597244e-01  4.26102930e-03 -1.72285534e-04 
 2.59300000e-05  1.80000000e+00  9.88390506e-01  6.32505829e-01  6.82555344e-01  4.26010296e-03 -1.75530962e-04 
 2.59500000e-05  1.80000000e+00  9.87362009e-01  6.32550994e-01  6.82467411e-01  4.25786968e-03 -1.78343262e-04 
 2.59700000e-05  1.80000000e+00  9.76135747e-01  6.32625110e-01  6.82332496e-01  4.25392601e-03 -1.80475126e-04 
 2.59900000e-05  1.80000000e+00  9.54376795e-01  6.32718654e-01  6.82172233e-01  4.24863166e-03 -1.81606692e-04 
 2.60100000e-05  1.80000000e+00  9.24301794e-01  6.32812675e-01  6.82019999e-01  4.24303642e-03 -1.81359819e-04 
 2.60300000e-05  1.80000000e+00  8.89944578e-01  6.32887401e-01  6.81908071e-01  4.23832007e-03 -1.79323528e-04 
 2.60500000e-05  1.80000000e+00  8.56309913e-01  6.32927921e-01  6.81860146e-01  4.23543814e-03 -1.75138387e-04 
 2.60700000e-05  1.80000000e+00  8.28295257e-01  6.32926785e-01  6.81885901e-01  4.23491992e-03 -1.68920379e-04 
 2.60900000e-05  1.80000000e+00  8.09262047e-01  6.32885777e-01  6.81976094e-01  4.23680502e-03 -1.61555842e-04 
 2.61100000e-05  1.80000000e+00  8.00012489e-01  6.32815846e-01  6.82104558e-01  4.24056659e-03 -1.54415349e-04 
 2.61300000e-05  1.80000000e+00  7.99081434e-01  6.32733374e-01  6.82240236e-01  4.24530477e-03 -1.48502025e-04 
 2.61500000e-05  1.80000000e+00  8.03999875e-01  6.32654210e-01  6.82359953e-01  4.25004448e-03 -1.44125295e-04 
 2.61700000e-05  1.80000000e+00  8.12415645e-01  6.32588819e-01  6.82452726e-01  4.25408808e-03 -1.41105665e-04 
 2.61900000e-05  1.80000000e+00  8.22597037e-01  6.32541045e-01  6.82517358e-01  4.25711629e-03 -1.39166226e-04 
 2.62100000e-05  1.80000000e+00  8.33492180e-01  6.32509754e-01  6.82558321e-01  4.25914834e-03 -1.38062426e-04 
 2.62300000e-05  1.80000000e+00  8.44576994e-01  6.32491323e-01  6.82582091e-01  4.26036931e-03 -1.37663971e-04 
 2.62500000e-05  1.80000000e+00  8.55647400e-01  6.32481671e-01  6.82594704e-01  4.26102811e-03 -1.37901346e-04 
 2.62700000e-05  1.80000000e+00  8.66658494e-01  6.32477405e-01  6.82600751e-01  4.26132956e-03 -1.38773128e-04 
