 time            d4              h4              c4              p4             
 3.20068850e-05  3.53066345e-01  3.52817749e-01  8.99030005e-01  1.24190065e-03 
 3.20118850e-05  3.53066168e-01  3.52822231e-01  8.99029895e-01  1.24190389e-03 
 3.20168850e-05  3.53065998e-01  3.52826628e-01  8.99029796e-01  1.24190051e-03 
 3.20218850e-05  3.53065828e-01  3.52830943e-01  8.99029706e-01  1.24190372e-03 
 3.20268850e-05  3.53065666e-01  3.52835177e-01  8.99029628e-01  1.24190031e-03 
 3.20318850e-05  3.53065503e-01  3.52839332e-01  8.99029561e-01  1.24190348e-03 
 3.20368850e-05  3.53065348e-01  3.52843408e-01  8.99029508e-01  1.24190004e-03 
 3.20418850e-05  3.53065192e-01  3.52847407e-01  8.99029466e-01  1.24190318e-03 
 3.20468850e-05  3.53065044e-01  3.52851330e-01  8.99029437e-01  1.24189971e-03 
 3.20518850e-05  3.53064894e-01  3.52855180e-01  8.99029418e-01  1.24190283e-03 
 3.20568850e-05  3.53064751e-01  3.52858956e-01  8.99029412e-01  1.24189933e-03 
 3.20618850e-05  3.53064608e-01  3.52862661e-01  8.99029414e-01  1.24190244e-03 
 3.20668850e-05  3.53064470e-01  3.52866296e-01  8.99029427e-01  1.24189893e-03 
 3.20718850e-05  3.53064332e-01  3.52869861e-01  8.99029446e-01  1.24190203e-03 
 3.20768850e-05  3.53064200e-01  3.52873359e-01  8.99029473e-01  1.24189851e-03 
 3.20818850e-05  3.53064067e-01  3.52876790e-01  8.99029504e-01  1.24190161e-03 
 3.20868850e-05  3.53063939e-01  3.52880156e-01  8.99029541e-01  1.24189810e-03 
 3.20918850e-05  3.53063810e-01  3.52883458e-01  8.99029579e-01  1.24190121e-03 
 3.20968850e-05  3.53063687e-01  3.52886697e-01  8.99029620e-01  1.24189770e-03 
 3.21018850e-05  3.53063563e-01  3.52889875e-01  8.99029659e-01  1.24190083e-03 
 3.21068850e-05  3.53063444e-01  3.52892992e-01  8.99029699e-01  1.24189734e-03 
 3.21118850e-05  3.53063323e-01  3.52896050e-01  8.99029734e-01  1.24190049e-03 
 3.21168850e-05  3.53063209e-01  3.52899050e-01  8.99029769e-01  1.24189703e-03 
 3.21218850e-05  3.53063092e-01  3.52901993e-01  8.99029797e-01  1.24190020e-03 
 3.21268850e-05  3.53062981e-01  3.52904880e-01  8.99029822e-01  1.24189676e-03 
 3.21318850e-05  3.53062868e-01  3.52907713e-01  8.99029840e-01  1.24189996e-03 
 3.21368850e-05  3.53062761e-01  3.52910492e-01  8.99029853e-01  1.24189655e-03 
 3.21418850e-05  3.53062653e-01  3.52913218e-01  8.99029859e-01  1.24189977e-03 
 3.21468850e-05  3.53062549e-01  3.52915893e-01  8.99029860e-01  1.24189638e-03 
 3.21518850e-05  3.53062444e-01  3.52918518e-01  8.99029853e-01  1.24189963e-03 
 3.21568850e-05  3.53062345e-01  3.52921093e-01  8.99029841e-01  1.24189626e-03 
 3.21618850e-05  3.53062244e-01  3.52923620e-01  8.99029821e-01  1.24189952e-03 
 3.21668850e-05  3.53062148e-01  3.52926100e-01  8.99029798e-01  1.24189617e-03 
 3.21718850e-05  3.53062051e-01  3.52928533e-01  8.99029768e-01  1.24189945e-03 
 3.21768850e-05  3.53061959e-01  3.52930920e-01  8.99029735e-01  1.24189611e-03 
 3.21818850e-05  3.53061865e-01  3.52933263e-01  8.99029696e-01  1.24189940e-03 
 3.21868850e-05  3.53061777e-01  3.52935562e-01  8.99029656e-01  1.24189606e-03 
 3.21918850e-05  3.53061687e-01  3.52937819e-01  8.99029612e-01  1.24189936e-03 
 3.21968850e-05  3.53061603e-01  3.52940033e-01  8.99029568e-01  1.24189603e-03 
 3.22018850e-05  3.53061516e-01  3.52942206e-01  8.99029521e-01  1.24189932e-03 
 3.22068850e-05  3.53061435e-01  3.52944338e-01  8.99029475e-01  1.24189598e-03 
 3.22118850e-05  3.53061353e-01  3.52946431e-01  8.99029429e-01  1.24189928e-03 
 3.22168850e-05  3.53061275e-01  3.52948484e-01  8.99029385e-01  1.24189593e-03 
 3.22218850e-05  3.53061196e-01  3.52950499e-01  8.99029342e-01  1.24189922e-03 
 3.22268850e-05  3.53061122e-01  3.52952477e-01  8.99029302e-01  1.24189586e-03 
 3.22318850e-05  3.53061046e-01  3.52954418e-01  8.99029264e-01  1.24189915e-03 
 3.22368850e-05  3.53060976e-01  3.52956322e-01  8.99029231e-01  1.24189578e-03 
 3.22418850e-05  3.53060903e-01  3.52958191e-01  8.99029199e-01  1.24189905e-03 
