polarity,physical_row,physical_col,core_row,core_col,net,electrical,instance,local_x_um,local_y_um
P,5,59,4,58,B11,1,XP_r05_c59_B11,354.000,22.700
P,5,60,4,59,B11,1,XP_r05_c60_B11,360.000,22.700
P,5,61,4,60,B11,1,XP_r05_c61_B11,366.000,22.700
P,5,62,4,61,B11,1,XP_r05_c62_B11,372.000,22.700
P,5,63,4,62,B11,1,XP_r05_c63_B11,378.000,22.700
P,5,64,4,63,B9,1,XP_r05_c64_B9,384.000,22.700
P,5,65,,,EDGE,0,XP_r05_c65_EDGE,390.000,22.700
P,6,0,,,EDGE,0,XP_r06_c00_EDGE,0.000,27.240
P,6,1,5,0,B11,1,XP_r06_c01_B11,6.000,27.240
P,6,2,5,1,B11,1,XP_r06_c02_B11,12.000,27.240
P,6,3,5,2,B11,1,XP_r06_c03_B11,18.000,27.240
P,6,4,5,3,B11,1,XP_r06_c04_B11,24.000,27.240
P,6,5,5,4,B11,1,XP_r06_c05_B11,30.000,27.240
P,6,6,5,5,B11,1,XP_r06_c06_B11,36.000,27.240
P,6,7,5,6,B11,1,XP_r06_c07_B11,42.000,27.240
P,6,8,5,7,B11,1,XP_r06_c08_B11,48.000,27.240
P,6,9,5,8,B11,1,XP_r06_c09_B11,54.000,27.240
P,6,10,5,9,B11,1,XP_r06_c10_B11,60.000,27.240
P,6,11,5,10,B11,1,XP_r06_c11_B11,66.000,27.240
P,6,12,5,11,B11,1,XP_r06_c12_B11,72.000,27.240
P,6,13,5,12,B11,1,XP_r06_c13_B11,78.000,27.240
P,6,14,5,13,B11,1,XP_r06_c14_B11,84.000,27.240
P,6,15,5,14,B11,1,XP_r06_c15_B11,90.000,27.240
P,6,16,5,15,B11,1,XP_r06_c16_B11,96.000,27.240
P,6,17,5,16,B11,1,XP_r06_c17_B11,102.000,27.240
P,6,18,5,17,B11,1,XP_r06_c18_B11,108.000,27.240
P,6,19,5,18,B11,1,XP_r06_c19_B11,114.000,27.240
P,6,20,5,19,B11,1,XP_r06_c20_B11,120.000,27.240
P,6,21,5,20,B11,1,XP_r06_c21_B11,126.000,27.240
P,6,22,5,21,B11,1,XP_r06_c22_B11,132.000,27.240
P,6,23,5,22,B11,1,XP_r06_c23_B11,138.000,27.240
P,6,24,5,23,B11,1,XP_r06_c24_B11,144.000,27.240
P,6,25,5,24,B11,1,XP_r06_c25_B11,150.000,27.240
P,6,26,5,25,B11,1,XP_r06_c26_B11,156.000,27.240
P,6,27,5,26,B11,1,XP_r06_c27_B11,162.000,27.240
P,6,28,5,27,B11,1,XP_r06_c28_B11,168.000,27.240
P,6,29,5,28,B11,1,XP_r06_c29_B11,174.000,27.240
P,6,30,5,29,B11,1,XP_r06_c30_B11,180.000,27.240
P,6,31,5,30,B11,1,XP_r06_c31_B11,186.000,27.240
P,6,32,5,31,B11,1,XP_r06_c32_B11,192.000,27.240
P,6,33,5,32,B11,1,XP_r06_c33_B11,198.000,27.240
P,6,34,5,33,B11,1,XP_r06_c34_B11,204.000,27.240
P,6,35,5,34,B11,1,XP_r06_c35_B11,210.000,27.240
P,6,36,5,35,B11,1,XP_r06_c36_B11,216.000,27.240
P,6,37,5,36,B11,1,XP_r06_c37_B11,222.000,27.240
P,6,38,5,37,B11,1,XP_r06_c38_B11,228.000,27.240
P,6,39,5,38,B11,1,XP_r06_c39_B11,234.000,27.240
P,6,40,5,39,B11,1,XP_r06_c40_B11,240.000,27.240
P,6,41,5,40,B11,1,XP_r06_c41_B11,246.000,27.240
P,6,42,5,41,B11,1,XP_r06_c42_B11,252.000,27.240
P,6,43,5,42,B11,1,XP_r06_c43_B11,258.000,27.240
P,6,44,5,43,B11,1,XP_r06_c44_B11,264.000,27.240
P,6,45,5,44,B11,1,XP_r06_c45_B11,270.000,27.240
P,6,46,5,45,B11,1,XP_r06_c46_B11,276.000,27.240
P,6,47,5,46,B11,1,XP_r06_c47_B11,282.000,27.240
P,6,48,5,47,B11,1,XP_r06_c48_B11,288.000,27.240
P,6,49,5,48,B11,1,XP_r06_c49_B11,294.000,27.240
P,6,50,5,49,B11,1,XP_r06_c50_B11,300.000,27.240
P,6,51,5,50,B11,1,XP_r06_c51_B11,306.000,27.240
P,6,52,5,51,B11,1,XP_r06_c52_B11,312.000,27.240
P,6,53,5,52,B11,1,XP_r06_c53_B11,318.000,27.240
P,6,54,5,53,B11,1,XP_r06_c54_B11,324.000,27.240
P,6,55,5,54,B11,1,XP_r06_c55_B11,330.000,27.240
P,6,56,5,55,B11,1,XP_r06_c56_B11,336.000,27.240
P,6,57,5,56,B11,1,XP_r06_c57_B11,342.000,27.240
P,6,58,5,57,B11,1,XP_r06_c58_B11,348.000,27.240
P,6,59,5,58,B11,1,XP_r06_c59_B11,354.000,27.240
P,6,60,5,59,B11,1,XP_r06_c60_B11,360.000,27.240
P,6,61,5,60,B11,1,XP_r06_c61_B11,366.000,27.240
P,6,62,5,61,B11,1,XP_r06_c62_B11,372.000,27.240
P,6,63,5,62,B11,1,XP_r06_c63_B11,378.000,27.240
P,6,64,5,63,B9,1,XP_r06_c64_B9,384.000,27.240
P,6,65,,,EDGE,0,XP_r06_c65_EDGE,390.000,27.240
P,7,0,,,EDGE,0,XP_r07_c00_EDGE,0.000,31.780
P,7,1,6,0,B11,1,XP_r07_c01_B11,6.000,31.780
P,7,2,6,1,B11,1,XP_r07_c02_B11,12.000,31.780
P,7,3,6,2,B11,1,XP_r07_c03_B11,18.000,31.780
P,7,4,6,3,B11,1,XP_r07_c04_B11,24.000,31.780
P,7,5,6,4,B11,1,XP_r07_c05_B11,30.000,31.780
P,7,6,6,5,B11,1,XP_r07_c06_B11,36.000,31.780
P,7,7,6,6,B11,1,XP_r07_c07_B11,42.000,31.780
P,7,8,6,7,B11,1,XP_r07_c08_B11,48.000,31.780
P,7,9,6,8,B11,1,XP_r07_c09_B11,54.000,31.780
P,7,10,6,9,B11,1,XP_r07_c10_B11,60.000,31.780
P,7,11,6,10,B11,1,XP_r07_c11_B11,66.000,31.780
P,7,12,6,11,B11,1,XP_r07_c12_B11,72.000,31.780
P,7,13,6,12,B11,1,XP_r07_c13_B11,78.000,31.780
P,7,14,6,13,B11,1,XP_r07_c14_B11,84.000,31.780
P,7,15,6,14,B11,1,XP_r07_c15_B11,90.000,31.780
P,7,16,6,15,B11,1,XP_r07_c16_B11,96.000,31.780
P,7,17,6,16,B11,1,XP_r07_c17_B11,102.000,31.780
P,7,18,6,17,B11,1,XP_r07_c18_B11,108.000,31.780
P,7,19,6,18,B11,1,XP_r07_c19_B11,114.000,31.780
P,7,20,6,19,B11,1,XP_r07_c20_B11,120.000,31.780
P,7,21,6,20,B11,1,XP_r07_c21_B11,126.000,31.780
P,7,22,6,21,B11,1,XP_r07_c22_B11,132.000,31.780
P,7,23,6,22,B11,1,XP_r07_c23_B11,138.000,31.780
P,7,24,6,23,B11,1,XP_r07_c24_B11,144.000,31.780
P,7,25,6,24,B11,1,XP_r07_c25_B11,150.000,31.780
P,7,26,6,25,B11,1,XP_r07_c26_B11,156.000,31.780
P,7,27,6,26,B11,1,XP_r07_c27_B11,162.000,31.780
P,7,28,6,27,B11,1,XP_r07_c28_B11,168.000,31.780
P,7,29,6,28,B11,1,XP_r07_c29_B11,174.000,31.780
P,7,30,6,29,B11,1,XP_r07_c30_B11,180.000,31.780
P,7,31,6,30,B11,1,XP_r07_c31_B11,186.000,31.780
P,7,32,6,31,B11,1,XP_r07_c32_B11,192.000,31.780
P,7,33,6,32,B11,1,XP_r07_c33_B11,198.000,31.780
P,7,34,6,33,B11,1,XP_r07_c34_B11,204.000,31.780
P,7,35,6,34,B11,1,XP_r07_c35_B11,210.000,31.780
P,7,36,6,35,B11,1,XP_r07_c36_B11,216.000,31.780
P,7,37,6,36,B11,1,XP_r07_c37_B11,222.000,31.780
P,7,38,6,37,B11,1,XP_r07_c38_B11,228.000,31.780
P,7,39,6,38,B11,1,XP_r07_c39_B11,234.000,31.780
P,7,40,6,39,B11,1,XP_r07_c40_B11,240.000,31.780
P,7,41,6,40,B11,1,XP_r07_c41_B11,246.000,31.780
P,7,42,6,41,B11,1,XP_r07_c42_B11,252.000,31.780
P,7,43,6,42,B11,1,XP_r07_c43_B11,258.000,31.780
P,7,44,6,43,B11,1,XP_r07_c44_B11,264.000,31.780
P,7,45,6,44,B11,1,XP_r07_c45_B11,270.000,31.780
P,7,46,6,45,B11,1,XP_r07_c46_B11,276.000,31.780
P,7,47,6,46,B11,1,XP_r07_c47_B11,282.000,31.780
P,7,48,6,47,B11,1,XP_r07_c48_B11,288.000,31.780
P,7,49,6,48,B11,1,XP_r07_c49_B11,294.000,31.780
P,7,50,6,49,B11,1,XP_r07_c50_B11,300.000,31.780
P,7,51,6,50,B11,1,XP_r07_c51_B11,306.000,31.780
P,7,52,6,51,B11,1,XP_r07_c52_B11,312.000,31.780
P,7,53,6,52,B11,1,XP_r07_c53_B11,318.000,31.780
P,7,54,6,53,B11,1,XP_r07_c54_B11,324.000,31.780
P,7,55,6,54,B11,1,XP_r07_c55_B11,330.000,31.780
P,7,56,6,55,B11,1,XP_r07_c56_B11,336.000,31.780
P,7,57,6,56,B11,1,XP_r07_c57_B11,342.000,31.780
P,7,58,6,57,B11,1,XP_r07_c58_B11,348.000,31.780
P,7,59,6,58,B11,1,XP_r07_c59_B11,354.000,31.780
P,7,60,6,59,B11,1,XP_r07_c60_B11,360.000,31.780
P,7,61,6,60,B11,1,XP_r07_c61_B11,366.000,31.780
P,7,62,6,61,B11,1,XP_r07_c62_B11,372.000,31.780
P,7,63,6,62,B11,1,XP_r07_c63_B11,378.000,31.780
P,7,64,6,63,B9,1,XP_r07_c64_B9,384.000,31.780
P,7,65,,,EDGE,0,XP_r07_c65_EDGE,390.000,31.780
P,8,0,,,EDGE,0,XP_r08_c00_EDGE,0.000,36.320
P,8,1,7,0,B11,1,XP_r08_c01_B11,6.000,36.320
P,8,2,7,1,B11,1,XP_r08_c02_B11,12.000,36.320
P,8,3,7,2,B11,1,XP_r08_c03_B11,18.000,36.320
P,8,4,7,3,B11,1,XP_r08_c04_B11,24.000,36.320
P,8,5,7,4,B11,1,XP_r08_c05_B11,30.000,36.320
P,8,6,7,5,B11,1,XP_r08_c06_B11,36.000,36.320
P,8,7,7,6,B11,1,XP_r08_c07_B11,42.000,36.320
P,8,8,7,7,B11,1,XP_r08_c08_B11,48.000,36.320
P,8,9,7,8,B11,1,XP_r08_c09_B11,54.000,36.320
P,8,10,7,9,B11,1,XP_r08_c10_B11,60.000,36.320
P,8,11,7,10,B11,1,XP_r08_c11_B11,66.000,36.320
P,8,12,7,11,B11,1,XP_r08_c12_B11,72.000,36.320
P,8,13,7,12,B11,1,XP_r08_c13_B11,78.000,36.320
P,8,14,7,13,B11,1,XP_r08_c14_B11,84.000,36.320
P,8,15,7,14,B11,1,XP_r08_c15_B11,90.000,36.320
P,8,16,7,15,B11,1,XP_r08_c16_B11,96.000,36.320
P,8,17,7,16,B11,1,XP_r08_c17_B11,102.000,36.320
P,8,18,7,17,B11,1,XP_r08_c18_B11,108.000,36.320
P,8,19,7,18,B11,1,XP_r08_c19_B11,114.000,36.320
P,8,20,7,19,B11,1,XP_r08_c20_B11,120.000,36.320
P,8,21,7,20,B11,1,XP_r08_c21_B11,126.000,36.320
P,8,22,7,21,B11,1,XP_r08_c22_B11,132.000,36.320
P,8,23,7,22,B11,1,XP_r08_c23_B11,138.000,36.320
P,8,24,7,23,B11,1,XP_r08_c24_B11,144.000,36.320
P,8,25,7,24,B11,1,XP_r08_c25_B11,150.000,36.320
P,8,26,7,25,B11,1,XP_r08_c26_B11,156.000,36.320
P,8,27,7,26,B11,1,XP_r08_c27_B11,162.000,36.320
P,8,28,7,27,B11,1,XP_r08_c28_B11,168.000,36.320
P,8,29,7,28,B11,1,XP_r08_c29_B11,174.000,36.320
P,8,30,7,29,B11,1,XP_r08_c30_B11,180.000,36.320
P,8,31,7,30,B11,1,XP_r08_c31_B11,186.000,36.320
P,8,32,7,31,B11,1,XP_r08_c32_B11,192.000,36.320
P,8,33,7,32,B11,1,XP_r08_c33_B11,198.000,36.320
P,8,34,7,33,B11,1,XP_r08_c34_B11,204.000,36.320
P,8,35,7,34,B11,1,XP_r08_c35_B11,210.000,36.320
P,8,36,7,35,B11,1,XP_r08_c36_B11,216.000,36.320
P,8,37,7,36,B11,1,XP_r08_c37_B11,222.000,36.320
P,8,38,7,37,B11,1,XP_r08_c38_B11,228.000,36.320
P,8,39,7,38,B11,1,XP_r08_c39_B11,234.000,36.320
P,8,40,7,39,B11,1,XP_r08_c40_B11,240.000,36.320
P,8,41,7,40,B11,1,XP_r08_c41_B11,246.000,36.320
P,8,42,7,41,B11,1,XP_r08_c42_B11,252.000,36.320
P,8,43,7,42,B11,1,XP_r08_c43_B11,258.000,36.320
P,8,44,7,43,B11,1,XP_r08_c44_B11,264.000,36.320
P,8,45,7,44,B11,1,XP_r08_c45_B11,270.000,36.320
P,8,46,7,45,B11,1,XP_r08_c46_B11,276.000,36.320
P,8,47,7,46,B11,1,XP_r08_c47_B11,282.000,36.320
P,8,48,7,47,B11,1,XP_r08_c48_B11,288.000,36.320
P,8,49,7,48,B11,1,XP_r08_c49_B11,294.000,36.320
P,8,50,7,49,B11,1,XP_r08_c50_B11,300.000,36.320
P,8,51,7,50,B11,1,XP_r08_c51_B11,306.000,36.320
P,8,52,7,51,B11,1,XP_r08_c52_B11,312.000,36.320
P,8,53,7,52,B11,1,XP_r08_c53_B11,318.000,36.320
P,8,54,7,53,B11,1,XP_r08_c54_B11,324.000,36.320
P,8,55,7,54,B11,1,XP_r08_c55_B11,330.000,36.320
P,8,56,7,55,B11,1,XP_r08_c56_B11,336.000,36.320
P,8,57,7,56,B11,1,XP_r08_c57_B11,342.000,36.320
P,8,58,7,57,B11,1,XP_r08_c58_B11,348.000,36.320
P,8,59,7,58,B11,1,XP_r08_c59_B11,354.000,36.320
P,8,60,7,59,B11,1,XP_r08_c60_B11,360.000,36.320
P,8,61,7,60,B11,1,XP_r08_c61_B11,366.000,36.320
P,8,62,7,61,B11,1,XP_r08_c62_B11,372.000,36.320
P,8,63,7,62,B11,1,XP_r08_c63_B11,378.000,36.320
P,8,64,7,63,B9,1,XP_r08_c64_B9,384.000,36.320
P,8,65,,,EDGE,0,XP_r08_c65_EDGE,390.000,36.320
P,9,0,,,EDGE,0,XP_r09_c00_EDGE,0.000,40.860
P,9,1,8,0,B11,1,XP_r09_c01_B11,6.000,40.860
P,9,2,8,1,B11,1,XP_r09_c02_B11,12.000,40.860
P,9,3,8,2,B11,1,XP_r09_c03_B11,18.000,40.860
P,9,4,8,3,B11,1,XP_r09_c04_B11,24.000,40.860
P,9,5,8,4,B11,1,XP_r09_c05_B11,30.000,40.860
P,9,6,8,5,B11,1,XP_r09_c06_B11,36.000,40.860
P,9,7,8,6,B11,1,XP_r09_c07_B11,42.000,40.860
P,9,8,8,7,B11,1,XP_r09_c08_B11,48.000,40.860
P,9,9,8,8,B11,1,XP_r09_c09_B11,54.000,40.860
P,9,10,8,9,B11,1,XP_r09_c10_B11,60.000,40.860
P,9,11,8,10,B11,1,XP_r09_c11_B11,66.000,40.860
P,9,12,8,11,B11,1,XP_r09_c12_B11,72.000,40.860
P,9,13,8,12,B11,1,XP_r09_c13_B11,78.000,40.860
P,9,14,8,13,B11,1,XP_r09_c14_B11,84.000,40.860
P,9,15,8,14,B11,1,XP_r09_c15_B11,90.000,40.860
P,9,16,8,15,B11,1,XP_r09_c16_B11,96.000,40.860
P,9,17,8,16,B11,1,XP_r09_c17_B11,102.000,40.860
P,9,18,8,17,B11,1,XP_r09_c18_B11,108.000,40.860
P,9,19,8,18,B11,1,XP_r09_c19_B11,114.000,40.860
P,9,20,8,19,B11,1,XP_r09_c20_B11,120.000,40.860
P,9,21,8,20,B11,1,XP_r09_c21_B11,126.000,40.860
P,9,22,8,21,B11,1,XP_r09_c22_B11,132.000,40.860
P,9,23,8,22,B11,1,XP_r09_c23_B11,138.000,40.860
P,9,24,8,23,B11,1,XP_r09_c24_B11,144.000,40.860
P,9,25,8,24,B11,1,XP_r09_c25_B11,150.000,40.860
P,9,26,8,25,B11,1,XP_r09_c26_B11,156.000,40.860
P,9,27,8,26,B11,1,XP_r09_c27_B11,162.000,40.860
P,9,28,8,27,B11,1,XP_r09_c28_B11,168.000,40.860
P,9,29,8,28,B11,1,XP_r09_c29_B11,174.000,40.860
P,9,30,8,29,B11,1,XP_r09_c30_B11,180.000,40.860
P,9,31,8,30,B11,1,XP_r09_c31_B11,186.000,40.860
P,9,32,8,31,B11,1,XP_r09_c32_B11,192.000,40.860
P,9,33,8,32,B11,1,XP_r09_c33_B11,198.000,40.860
P,9,34,8,33,B11,1,XP_r09_c34_B11,204.000,40.860
P,9,35,8,34,B11,1,XP_r09_c35_B11,210.000,40.860
P,9,36,8,35,B11,1,XP_r09_c36_B11,216.000,40.860
P,9,37,8,36,B11,1,XP_r09_c37_B11,222.000,40.860
P,9,38,8,37,B11,1,XP_r09_c38_B11,228.000,40.860
P,9,39,8,38,B11,1,XP_r09_c39_B11,234.000,40.860
P,9,40,8,39,B11,1,XP_r09_c40_B11,240.000,40.860
P,9,41,8,40,B11,1,XP_r09_c41_B11,246.000,40.860
P,9,42,8,41,B11,1,XP_r09_c42_B11,252.000,40.860
P,9,43,8,42,B11,1,XP_r09_c43_B11,258.000,40.860
P,9,44,8,43,B11,1,XP_r09_c44_B11,264.000,40.860
P,9,45,8,44,B11,1,XP_r09_c45_B11,270.000,40.860
P,9,46,8,45,B11,1,XP_r09_c46_B11,276.000,40.860
P,9,47,8,46,B11,1,XP_r09_c47_B11,282.000,40.860
P,9,48,8,47,B11,1,XP_r09_c48_B11,288.000,40.860
P,9,49,8,48,B11,1,XP_r09_c49_B11,294.000,40.860
P,9,50,8,49,B11,1,XP_r09_c50_B11,300.000,40.860
P,9,51,8,50,B11,1,XP_r09_c51_B11,306.000,40.860
P,9,52,8,51,B11,1,XP_r09_c52_B11,312.000,40.860
P,9,53,8,52,B11,1,XP_r09_c53_B11,318.000,40.860
P,9,54,8,53,B11,1,XP_r09_c54_B11,324.000,40.860
P,9,55,8,54,B11,1,XP_r09_c55_B11,330.000,40.860
P,9,56,8,55,B11,1,XP_r09_c56_B11,336.000,40.860
P,9,57,8,56,B11,1,XP_r09_c57_B11,342.000,40.860
P,9,58,8,57,B11,1,XP_r09_c58_B11,348.000,40.860
P,9,59,8,58,B11,1,XP_r09_c59_B11,354.000,40.860
P,9,60,8,59,B11,1,XP_r09_c60_B11,360.000,40.860
P,9,61,8,60,B11,1,XP_r09_c61_B11,366.000,40.860
P,9,62,8,61,B11,1,XP_r09_c62_B11,372.000,40.860
P,9,63,8,62,B11,1,XP_r09_c63_B11,378.000,40.860
P,9,64,8,63,B10,1,XP_r09_c64_B10,384.000,40.860
P,9,65,,,EDGE,0,XP_r09_c65_EDGE,390.000,40.860
P,10,0,,,EDGE,0,XP_r10_c00_EDGE,0.000,45.400
P,10,1,9,0,B11,1,XP_r10_c01_B11,6.000,45.400
P,10,2,9,1,B11,1,XP_r10_c02_B11,12.000,45.400
P,10,3,9,2,B11,1,XP_r10_c03_B11,18.000,45.400
P,10,4,9,3,B11,1,XP_r10_c04_B11,24.000,45.400
P,10,5,9,4,B11,1,XP_r10_c05_B11,30.000,45.400
P,10,6,9,5,B11,1,XP_r10_c06_B11,36.000,45.400
P,10,7,9,6,B11,1,XP_r10_c07_B11,42.000,45.400
P,10,8,9,7,B11,1,XP_r10_c08_B11,48.000,45.400
P,10,9,9,8,B11,1,XP_r10_c09_B11,54.000,45.400
P,10,10,9,9,B11,1,XP_r10_c10_B11,60.000,45.400
P,10,11,9,10,B11,1,XP_r10_c11_B11,66.000,45.400
P,10,12,9,11,B11,1,XP_r10_c12_B11,72.000,45.400
P,10,13,9,12,B11,1,XP_r10_c13_B11,78.000,45.400
P,10,14,9,13,B11,1,XP_r10_c14_B11,84.000,45.400
P,10,15,9,14,B11,1,XP_r10_c15_B11,90.000,45.400
P,10,16,9,15,B11,1,XP_r10_c16_B11,96.000,45.400
P,10,17,9,16,B11,1,XP_r10_c17_B11,102.000,45.400
P,10,18,9,17,B11,1,XP_r10_c18_B11,108.000,45.400
P,10,19,9,18,B11,1,XP_r10_c19_B11,114.000,45.400
P,10,20,9,19,B11,1,XP_r10_c20_B11,120.000,45.400
P,10,21,9,20,B11,1,XP_r10_c21_B11,126.000,45.400
P,10,22,9,21,B11,1,XP_r10_c22_B11,132.000,45.400
P,10,23,9,22,B11,1,XP_r10_c23_B11,138.000,45.400
P,10,24,9,23,B11,1,XP_r10_c24_B11,144.000,45.400
P,10,25,9,24,B11,1,XP_r10_c25_B11,150.000,45.400
P,10,26,9,25,B11,1,XP_r10_c26_B11,156.000,45.400
P,10,27,9,26,B11,1,XP_r10_c27_B11,162.000,45.400
P,10,28,9,27,B11,1,XP_r10_c28_B11,168.000,45.400
P,10,29,9,28,B11,1,XP_r10_c29_B11,174.000,45.400
P,10,30,9,29,B11,1,XP_r10_c30_B11,180.000,45.400
P,10,31,9,30,B11,1,XP_r10_c31_B11,186.000,45.400
P,10,32,9,31,B11,1,XP_r10_c32_B11,192.000,45.400
P,10,33,9,32,B11,1,XP_r10_c33_B11,198.000,45.400
P,10,34,9,33,B11,1,XP_r10_c34_B11,204.000,45.400
P,10,35,9,34,B11,1,XP_r10_c35_B11,210.000,45.400
P,10,36,9,35,B11,1,XP_r10_c36_B11,216.000,45.400
P,10,37,9,36,B11,1,XP_r10_c37_B11,222.000,45.400
P,10,38,9,37,B11,1,XP_r10_c38_B11,228.000,45.400
P,10,39,9,38,B11,1,XP_r10_c39_B11,234.000,45.400
P,10,40,9,39,B11,1,XP_r10_c40_B11,240.000,45.400
P,10,41,9,40,B11,1,XP_r10_c41_B11,246.000,45.400
P,10,42,9,41,B11,1,XP_r10_c42_B11,252.000,45.400
P,10,43,9,42,B11,1,XP_r10_c43_B11,258.000,45.400
P,10,44,9,43,B11,1,XP_r10_c44_B11,264.000,45.400
P,10,45,9,44,B11,1,XP_r10_c45_B11,270.000,45.400
P,10,46,9,45,B11,1,XP_r10_c46_B11,276.000,45.400
P,10,47,9,46,B11,1,XP_r10_c47_B11,282.000,45.400
P,10,48,9,47,B11,1,XP_r10_c48_B11,288.000,45.400
P,10,49,9,48,B11,1,XP_r10_c49_B11,294.000,45.400
P,10,50,9,49,B11,1,XP_r10_c50_B11,300.000,45.400
P,10,51,9,50,B11,1,XP_r10_c51_B11,306.000,45.400
P,10,52,9,51,B11,1,XP_r10_c52_B11,312.000,45.400
P,10,53,9,52,B11,1,XP_r10_c53_B11,318.000,45.400
P,10,54,9,53,B11,1,XP_r10_c54_B11,324.000,45.400
P,10,55,9,54,B11,1,XP_r10_c55_B11,330.000,45.400
P,10,56,9,55,B11,1,XP_r10_c56_B11,336.000,45.400
P,10,57,9,56,B11,1,XP_r10_c57_B11,342.000,45.400
P,10,58,9,57,B11,1,XP_r10_c58_B11,348.000,45.400
P,10,59,9,58,B11,1,XP_r10_c59_B11,354.000,45.400
P,10,60,9,59,B11,1,XP_r10_c60_B11,360.000,45.400
P,10,61,9,60,B11,1,XP_r10_c61_B11,366.000,45.400
P,10,62,9,61,B11,1,XP_r10_c62_B11,372.000,45.400
P,10,63,9,62,B11,1,XP_r10_c63_B11,378.000,45.400
P,10,64,9,63,B10,1,XP_r10_c64_B10,384.000,45.400
P,10,65,,,EDGE,0,XP_r10_c65_EDGE,390.000,45.400
P,11,0,,,EDGE,0,XP_r11_c00_EDGE,0.000,49.940
P,11,1,10,0,B11,1,XP_r11_c01_B11,6.000,49.940
P,11,2,10,1,B11,1,XP_r11_c02_B11,12.000,49.940
P,11,3,10,2,B11,1,XP_r11_c03_B11,18.000,49.940
P,11,4,10,3,B11,1,XP_r11_c04_B11,24.000,49.940
P,11,5,10,4,B11,1,XP_r11_c05_B11,30.000,49.940
P,11,6,10,5,B11,1,XP_r11_c06_B11,36.000,49.940
P,11,7,10,6,B11,1,XP_r11_c07_B11,42.000,49.940
P,11,8,10,7,B11,1,XP_r11_c08_B11,48.000,49.940
P,11,9,10,8,B11,1,XP_r11_c09_B11,54.000,49.940
P,11,10,10,9,B11,1,XP_r11_c10_B11,60.000,49.940
P,11,11,10,10,B11,1,XP_r11_c11_B11,66.000,49.940
P,11,12,10,11,B11,1,XP_r11_c12_B11,72.000,49.940
P,11,13,10,12,B11,1,XP_r11_c13_B11,78.000,49.940
P,11,14,10,13,B11,1,XP_r11_c14_B11,84.000,49.940
P,11,15,10,14,B11,1,XP_r11_c15_B11,90.000,49.940
P,11,16,10,15,B11,1,XP_r11_c16_B11,96.000,49.940
P,11,17,10,16,B11,1,XP_r11_c17_B11,102.000,49.940
P,11,18,10,17,B11,1,XP_r11_c18_B11,108.000,49.940
P,11,19,10,18,B11,1,XP_r11_c19_B11,114.000,49.940
P,11,20,10,19,B11,1,XP_r11_c20_B11,120.000,49.940
P,11,21,10,20,B11,1,XP_r11_c21_B11,126.000,49.940
P,11,22,10,21,B11,1,XP_r11_c22_B11,132.000,49.940
P,11,23,10,22,B11,1,XP_r11_c23_B11,138.000,49.940
P,11,24,10,23,B11,1,XP_r11_c24_B11,144.000,49.940
P,11,25,10,24,B11,1,XP_r11_c25_B11,150.000,49.940
P,11,26,10,25,B11,1,XP_r11_c26_B11,156.000,49.940
P,11,27,10,26,B11,1,XP_r11_c27_B11,162.000,49.940
P,11,28,10,27,B11,1,XP_r11_c28_B11,168.000,49.940
P,11,29,10,28,B11,1,XP_r11_c29_B11,174.000,49.940
P,11,30,10,29,B11,1,XP_r11_c30_B11,180.000,49.940
P,11,31,10,30,B11,1,XP_r11_c31_B11,186.000,49.940
P,11,32,10,31,B11,1,XP_r11_c32_B11,192.000,49.940
P,11,33,10,32,B11,1,XP_r11_c33_B11,198.000,49.940
P,11,34,10,33,B11,1,XP_r11_c34_B11,204.000,49.940
P,11,35,10,34,B11,1,XP_r11_c35_B11,210.000,49.940
P,11,36,10,35,B11,1,XP_r11_c36_B11,216.000,49.940
P,11,37,10,36,B11,1,XP_r11_c37_B11,222.000,49.940
P,11,38,10,37,B11,1,XP_r11_c38_B11,228.000,49.940
P,11,39,10,38,B11,1,XP_r11_c39_B11,234.000,49.940
P,11,40,10,39,B11,1,XP_r11_c40_B11,240.000,49.940
P,11,41,10,40,B11,1,XP_r11_c41_B11,246.000,49.940
P,11,42,10,41,B11,1,XP_r11_c42_B11,252.000,49.940
P,11,43,10,42,B11,1,XP_r11_c43_B11,258.000,49.940
P,11,44,10,43,B11,1,XP_r11_c44_B11,264.000,49.940
P,11,45,10,44,B11,1,XP_r11_c45_B11,270.000,49.940
P,11,46,10,45,B11,1,XP_r11_c46_B11,276.000,49.940
P,11,47,10,46,B11,1,XP_r11_c47_B11,282.000,49.940
P,11,48,10,47,B11,1,XP_r11_c48_B11,288.000,49.940
P,11,49,10,48,B11,1,XP_r11_c49_B11,294.000,49.940
P,11,50,10,49,B11,1,XP_r11_c50_B11,300.000,49.940
P,11,51,10,50,B11,1,XP_r11_c51_B11,306.000,49.940
P,11,52,10,51,B11,1,XP_r11_c52_B11,312.000,49.940
P,11,53,10,52,B11,1,XP_r11_c53_B11,318.000,49.940
P,11,54,10,53,B11,1,XP_r11_c54_B11,324.000,49.940
P,11,55,10,54,B11,1,XP_r11_c55_B11,330.000,49.940
P,11,56,10,55,B11,1,XP_r11_c56_B11,336.000,49.940
P,11,57,10,56,B11,1,XP_r11_c57_B11,342.000,49.940
P,11,58,10,57,B11,1,XP_r11_c58_B11,348.000,49.940
P,11,59,10,58,B11,1,XP_r11_c59_B11,354.000,49.940
P,11,60,10,59,B11,1,XP_r11_c60_B11,360.000,49.940
