 time            od              hd              cm              v(acq)          v(sp)           v(sn)           i(vdd)         
 3.86400000e-07 -3.39315218e-01  7.30990349e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 3.91400000e-07 -3.39315218e-01  7.30990287e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 3.96400000e-07 -3.39315218e-01  7.30990225e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 4.01400000e-07 -3.39315218e-01  7.30990163e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 4.06400000e-07 -3.39315218e-01  7.30990101e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 4.11400000e-07 -3.39315218e-01  7.30990038e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 4.16400000e-07 -3.39315218e-01  7.30989976e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 4.21400000e-07 -3.39315218e-01  7.30989914e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 4.26400000e-07 -3.39315218e-01  7.30989852e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 4.31400000e-07 -3.39315218e-01  7.30989790e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 4.36400000e-07 -3.39315218e-01  7.30989728e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 4.41400000e-07 -3.39315218e-01  7.30989665e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 4.46400000e-07 -3.39315218e-01  7.30989603e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 4.51400000e-07 -3.39315218e-01  7.30989542e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 4.56400000e-07 -3.39315218e-01  7.30989482e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 4.61400000e-07 -3.39315218e-01  7.30989421e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 4.66400000e-07 -3.39315218e-01  7.30989359e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 4.71400000e-07 -3.39315218e-01  7.30989297e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 4.76400000e-07 -3.39315218e-01  7.30989235e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 4.81400000e-07 -3.39315217e-01  7.30989173e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 4.86400000e-07 -3.39315217e-01  7.30989110e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 4.91400000e-07 -3.39315217e-01  7.30989048e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 4.96400000e-07 -3.39315217e-01  7.30988987e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 5.01400000e-07 -3.39315217e-01  7.30988927e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 5.06400000e-07 -3.39315217e-01  7.30988865e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 5.11400000e-07 -3.39315217e-01  7.30988801e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 5.16400000e-07 -3.39315217e-01  7.30988737e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 5.21400000e-07 -3.39315217e-01  7.30988675e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 5.26400000e-07 -3.39315217e-01  7.30988614e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 5.31400000e-07 -3.39315217e-01  7.30988555e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 5.36400000e-07 -3.39315217e-01  7.30988495e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 5.41400000e-07 -3.39315218e-01  7.30988433e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 5.46400000e-07 -3.39315218e-01  7.30988371e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 5.51400000e-07 -3.39315218e-01  7.30988309e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 5.56400000e-07 -3.39315218e-01  7.30988247e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 5.61400000e-07 -3.39315218e-01  7.30988183e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 5.66400000e-07 -3.39315218e-01  7.30988121e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 5.71400000e-07 -3.39315218e-01  7.30988061e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 5.76400000e-07 -3.39315218e-01  7.30988001e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 5.81400000e-07 -3.39315218e-01  7.30987939e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 5.86400000e-07 -3.39315218e-01  7.30987876e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 5.91400000e-07 -3.39315218e-01  7.30987813e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 5.96400000e-07 -3.39315218e-01  7.30987750e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 6.01400000e-07 -3.39315218e-01  7.30987688e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 6.06400000e-07 -3.39315218e-01  7.30987625e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 6.11400000e-07 -3.39315218e-01  7.30987562e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 6.16400000e-07 -3.39315218e-01  7.30987498e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 6.21400000e-07 -3.39315218e-01  7.30987435e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 6.26400000e-07 -3.39315218e-01  7.30987372e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 6.31400000e-07 -3.39315218e-01  7.30987310e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
