 v-sweep         v(vx)           v(nmir)         v(tail)         m1_id           m2_id           m5_id          
-6.10000000e-03  1.20669576e+00  7.90572198e-01  2.16189422e-01  1.94962248e-05  1.85950999e-05  3.80913240e-05 
-6.00000000e-03  1.19987449e+00  7.90599702e-01  2.16166356e-01  1.94877016e-05  1.86033234e-05  3.80910243e-05 
-5.90000000e-03  1.19304568e+00  7.90627102e-01  2.16143221e-01  1.94792135e-05  1.86115108e-05  3.80907236e-05 
-5.80000000e-03  1.18620977e+00  7.90654400e-01  2.16120018e-01  1.94707602e-05  1.86196625e-05  3.80904220e-05 
-5.70000000e-03  1.17936721e+00  7.90681596e-01  2.16096747e-01  1.94623415e-05  1.86277787e-05  3.80901195e-05 
-5.60000000e-03  1.17251844e+00  7.90708692e-01  2.16073409e-01  1.94539571e-05  1.86358596e-05  3.80898160e-05 
-5.50000000e-03  1.16566390e+00  7.90735688e-01  2.16050004e-01  1.94456069e-05  1.86439054e-05  3.80895115e-05 
-5.40000000e-03  1.15880401e+00  7.90762584e-01  2.16026532e-01  1.94372905e-05  1.86519164e-05  3.80892062e-05 
-5.30000000e-03  1.15193921e+00  7.90789381e-01  2.16002994e-01  1.94290079e-05  1.86598927e-05  3.80888999e-05 
-5.20000000e-03  1.14506992e+00  7.90816079e-01  2.15979391e-01  1.94207587e-05  1.86678347e-05  3.80885927e-05 
-5.10000000e-03  1.13819657e+00  7.90842680e-01  2.15955721e-01  1.94125429e-05  1.86757425e-05  3.80882846e-05 
-5.00000000e-03  1.13131958e+00  7.90869183e-01  2.15931987e-01  1.94043601e-05  1.86836162e-05  3.80879756e-05 
-4.90000000e-03  1.12443937e+00  7.90895589e-01  2.15908188e-01  1.93962104e-05  1.86914560e-05  3.80876657e-05 
-4.80000000e-03  1.11755635e+00  7.90921898e-01  2.15884324e-01  1.93880934e-05  1.86992622e-05  3.80873549e-05 
-4.70000000e-03  1.11067095e+00  7.90948111e-01  2.15860396e-01  1.93800090e-05  1.87070349e-05  3.80870432e-05 
-4.60000000e-03  1.10378358e+00  7.90974229e-01  2.15836404e-01  1.93719571e-05  1.87147741e-05  3.80867305e-05 
-4.50000000e-03  1.09689466e+00  7.91000250e-01  2.15812348e-01  1.93639375e-05  1.87224802e-05  3.80864170e-05 
-4.40000000e-03  1.09000459e+00  7.91026177e-01  2.15788228e-01  1.93559501e-05  1.87301531e-05  3.80861026e-05 
-4.30000000e-03  1.08311379e+00  7.91052009e-01  2.15764045e-01  1.93479948e-05  1.87377931e-05  3.80857873e-05 
