 frequency       response        response        stimulus        stimulus        v(VOUT)         v(VOUT)	manifest_sha256
 3.28599325e+04 -2.02393487e+00  8.41484398e+00  1.00000000e+00  0.00000000e+00 -2.02393487e+00  8.41484398e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.34965439e+04 -1.95158188e+00  8.27203478e+00  1.00000000e+00  0.00000000e+00 -1.95158188e+00  8.27203478e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.41454887e+04 -1.88166904e+00  8.13104809e+00  1.00000000e+00  0.00000000e+00 -1.88166904e+00  8.13104809e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.48070059e+04 -1.81412389e+00  7.99189348e+00  1.00000000e+00  0.00000000e+00 -1.81412389e+00  7.99189348e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.54813389e+04 -1.74887539e+00  7.85457835e+00  1.00000000e+00  0.00000000e+00 -1.74887539e+00  7.85457835e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.61687361e+04 -1.68585401e+00  7.71910803e+00  1.00000000e+00  0.00000000e+00 -1.68585401e+00  7.71910803e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.68694506e+04 -1.62499170e+00  7.58548589e+00  1.00000000e+00  0.00000000e+00 -1.62499170e+00  7.58548589e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.75837404e+04 -1.56622194e+00  7.45371345e+00  1.00000000e+00  0.00000000e+00 -1.56622194e+00  7.45371345e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.83118685e+04 -1.50947971e+00  7.32379052e+00  1.00000000e+00  0.00000000e+00 -1.50947971e+00  7.32379052e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.90541029e+04 -1.45470152e+00  7.19571523e+00  1.00000000e+00  0.00000000e+00 -1.45470152e+00  7.19571523e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+04 -1.40182542e+00  7.06948420e+00  1.00000000e+00  0.00000000e+00 -1.40182542e+00  7.06948420e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.05819894e+04 -1.35079097e+00  6.94509258e+00  1.00000000e+00  0.00000000e+00 -1.35079097e+00  6.94509258e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.13682040e+04 -1.30153926e+00  6.82253416e+00  1.00000000e+00  0.00000000e+00 -1.30153926e+00  6.82253416e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.21696503e+04 -1.25401287e+00  6.70180148e+00  1.00000000e+00  0.00000000e+00 -1.25401287e+00  6.70180148e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.29866235e+04 -1.20815589e+00  6.58288588e+00  1.00000000e+00  0.00000000e+00 -1.20815589e+00  6.58288588e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.38194242e+04 -1.16391392e+00  6.46577759e+00  1.00000000e+00  0.00000000e+00 -1.16391392e+00  6.46577759e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.46683592e+04 -1.12123398e+00  6.35046581e+00  1.00000000e+00  0.00000000e+00 -1.12123398e+00  6.35046581e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.55337410e+04 -1.08006460e+00  6.23693877e+00  1.00000000e+00  0.00000000e+00 -1.08006460e+00  6.23693877e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.64158883e+04 -1.04035570e+00  6.12518385e+00  1.00000000e+00  0.00000000e+00 -1.04035570e+00  6.12518385e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.73151259e+04 -1.00205863e+00  6.01518756e+00  1.00000000e+00  0.00000000e+00 -1.00205863e+00  6.01518756e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.82317848e+04 -9.65126145e-01  5.90693569e+00  1.00000000e+00  0.00000000e+00 -9.65126145e-01  5.90693569e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.91662026e+04 -9.29512351e-01  5.80041332e+00  1.00000000e+00  0.00000000e+00 -9.29512351e-01  5.80041332e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+04 -8.95172707e-01  5.69560490e+00  1.00000000e+00  0.00000000e+00 -8.95172707e-01  5.69560490e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.10896977e+04 -8.62063993e-01  5.59249428e+00  1.00000000e+00  0.00000000e+00 -8.62063993e-01  5.59249428e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.20794833e+04 -8.30144283e-01  5.49106480e+00  1.00000000e+00  0.00000000e+00 -8.30144283e-01  5.49106480e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.30884444e+04 -7.99372918e-01  5.39129930e+00  1.00000000e+00  0.00000000e+00 -7.99372918e-01  5.39129930e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.41169527e+04 -7.69710484e-01  5.29318021e+00  1.00000000e+00  0.00000000e+00 -7.69710484e-01  5.29318021e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.51653867e+04 -7.41118782e-01  5.19668955e+00  1.00000000e+00  0.00000000e+00 -7.41118782e-01  5.19668955e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.62341325e+04 -7.13560797e-01  5.10180900e+00  1.00000000e+00  0.00000000e+00 -7.13560797e-01  5.10180900e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.73235837e+04 -6.87000680e-01  5.00851995e+00  1.00000000e+00  0.00000000e+00 -6.87000680e-01  5.00851995e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.84341413e+04 -6.61403711e-01  4.91680349e+00  1.00000000e+00  0.00000000e+00 -6.61403711e-01  4.91680349e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.95662144e+04 -6.36736277e-01  4.82664051e+00  1.00000000e+00  0.00000000e+00 -6.36736277e-01  4.82664051e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.07202196e+04 -6.12965840e-01  4.73801168e+00  1.00000000e+00  0.00000000e+00 -6.12965840e-01  4.73801168e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.18965819e+04 -5.90060916e-01  4.65089750e+00  1.00000000e+00  0.00000000e+00 -5.90060916e-01  4.65089750e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+04 -5.67991041e-01  4.56527837e+00  1.00000000e+00  0.00000000e+00 -5.67991041e-01  4.56527837e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.43181188e+04 -5.46726747e-01  4.48113452e+00  1.00000000e+00  0.00000000e+00 -5.46726747e-01  4.48113452e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.55641849e+04 -5.26239534e-01  4.39844615e+00  1.00000000e+00  0.00000000e+00 -5.26239534e-01  4.39844615e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.68343918e+04 -5.06501847e-01  4.31719338e+00  1.00000000e+00  0.00000000e+00 -5.06501847e-01  4.31719338e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.81292069e+04 -4.87487045e-01  4.23735630e+00  1.00000000e+00  0.00000000e+00 -4.87487045e-01  4.23735630e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.94491071e+04 -4.69169375e-01  4.15891497e+00  1.00000000e+00  0.00000000e+00 -4.69169375e-01  4.15891497e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.07945784e+04 -4.51523951e-01  4.08184949e+00  1.00000000e+00  0.00000000e+00 -4.51523951e-01  4.08184949e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.21661162e+04 -4.34526726e-01  4.00613995e+00  1.00000000e+00  0.00000000e+00 -4.34526726e-01  4.00613995e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.35642254e+04 -4.18154468e-01  3.93176652e+00  1.00000000e+00  0.00000000e+00 -4.18154468e-01  3.93176652e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.49894209e+04 -4.02384733e-01  3.85870940e+00  1.00000000e+00  0.00000000e+00 -4.02384733e-01  3.85870940e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.64422274e+04 -3.87195846e-01  3.78694888e+00  1.00000000e+00  0.00000000e+00 -3.87195846e-01  3.78694888e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.79231798e+04 -3.72566875e-01  3.71646534e+00  1.00000000e+00  0.00000000e+00 -3.72566875e-01  3.71646534e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+04 -3.58477608e-01  3.64723925e+00  1.00000000e+00  0.00000000e+00 -3.58477608e-01  3.64723925e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.09717142e+04 -3.44908530e-01  3.57925123e+00  1.00000000e+00  0.00000000e+00 -3.44908530e-01  3.57925123e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.25404185e+04 -3.31840805e-01  3.51248197e+00  1.00000000e+00  0.00000000e+00 -3.31840805e-01  3.51248197e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.41395142e+04 -3.19256250e-01  3.44691236e+00  1.00000000e+00  0.00000000e+00 -3.19256250e-01  3.44691236e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.57695899e+04 -3.07137319e-01  3.38252338e+00  1.00000000e+00  0.00000000e+00 -3.07137319e-01  3.38252338e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.74312458e+04 -2.95467076e-01  3.31929620e+00  1.00000000e+00  0.00000000e+00 -2.95467076e-01  3.31929620e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.91250938e+04 -2.84229182e-01  3.25721215e+00  1.00000000e+00  0.00000000e+00 -2.84229182e-01  3.25721215e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.08517576e+04 -2.73407873e-01  3.19625271e+00  1.00000000e+00  0.00000000e+00 -2.73407873e-01  3.19625271e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.26118728e+04 -2.62987941e-01  3.13639956e+00  1.00000000e+00  0.00000000e+00 -2.62987941e-01  3.13639956e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.44060876e+04 -2.52954716e-01  3.07763455e+00  1.00000000e+00  0.00000000e+00 -2.52954716e-01  3.07763455e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.62350626e+04 -2.43294047e-01  3.01993971e+00  1.00000000e+00  0.00000000e+00 -2.43294047e-01  3.01993971e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.80994713e+04 -2.33992287e-01  2.96329730e+00  1.00000000e+00  0.00000000e+00 -2.33992287e-01  2.96329730e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+05 -2.25036275e-01  2.90768973e+00  1.00000000e+00  0.00000000e+00 -2.25036275e-01  2.90768973e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.01937349e+05 -2.16413321e-01  2.85309963e+00  1.00000000e+00  0.00000000e+00 -2.16413321e-01  2.85309963e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.03912230e+05 -2.08111188e-01  2.79950986e+00  1.00000000e+00  0.00000000e+00 -2.08111188e-01  2.79950986e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.05925373e+05 -2.00118076e-01  2.74690344e+00  1.00000000e+00  0.00000000e+00 -2.00118076e-01  2.74690344e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.07977516e+05 -1.92422613e-01  2.69526363e+00  1.00000000e+00  0.00000000e+00 -1.92422613e-01  2.69526363e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.10069417e+05 -1.85013831e-01  2.64457390e+00  1.00000000e+00  0.00000000e+00 -1.85013831e-01  2.64457390e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.12201845e+05 -1.77881162e-01  2.59481792e+00  1.00000000e+00  0.00000000e+00 -1.77881162e-01  2.59481792e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.14375586e+05 -1.71014416e-01  2.54597960e+00  1.00000000e+00  0.00000000e+00 -1.71014416e-01  2.54597960e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.16591440e+05 -1.64403774e-01  2.49804304e+00  1.00000000e+00  0.00000000e+00 -1.64403774e-01  2.49804304e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.18850223e+05 -1.58039772e-01  2.45099256e+00  1.00000000e+00  0.00000000e+00 -1.58039772e-01  2.45099256e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.21152766e+05 -1.51913288e-01  2.40481272e+00  1.00000000e+00  0.00000000e+00 -1.51913288e-01  2.40481272e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.23499917e+05 -1.46015533e-01  2.35948826e+00  1.00000000e+00  0.00000000e+00 -1.46015533e-01  2.35948826e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+05 -1.40338038e-01  2.31500418e+00  1.00000000e+00  0.00000000e+00 -1.40338038e-01  2.31500418e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.28331519e+05 -1.34872639e-01  2.27134567e+00  1.00000000e+00  0.00000000e+00 -1.34872639e-01  2.27134567e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.30817747e+05 -1.29611475e-01  2.22849814e+00  1.00000000e+00  0.00000000e+00 -1.29611475e-01  2.22849814e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.33352143e+05 -1.24546968e-01  2.18644723e+00  1.00000000e+00  0.00000000e+00 -1.24546968e-01  2.18644723e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.35935639e+05 -1.19671818e-01  2.14517877e+00  1.00000000e+00  0.00000000e+00 -1.19671818e-01  2.14517877e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.38569186e+05 -1.14978994e-01  2.10467883e+00  1.00000000e+00  0.00000000e+00 -1.14978994e-01  2.10467883e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.41253754e+05 -1.10461720e-01  2.06493368e+00  1.00000000e+00  0.00000000e+00 -1.10461720e-01  2.06493368e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.43990332e+05 -1.06113471e-01  2.02592980e+00  1.00000000e+00  0.00000000e+00 -1.06113471e-01  2.02592980e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.46779927e+05 -1.01927959e-01  1.98765391e+00  1.00000000e+00  0.00000000e+00 -1.01927959e-01  1.98765391e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.49623566e+05 -9.78991285e-02  1.95009289e+00  1.00000000e+00  0.00000000e+00 -9.78991285e-02  1.95009289e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.52522296e+05 -9.40211474e-02  1.91323387e+00  1.00000000e+00  0.00000000e+00 -9.40211474e-02  1.91323387e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.55477184e+05 -9.02883971e-02  1.87706416e+00  1.00000000e+00  0.00000000e+00 -9.02883971e-02  1.87706416e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+05 -8.66954665e-02  1.84157129e+00  1.00000000e+00  0.00000000e+00 -8.66954665e-02  1.84157129e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.61559810e+05 -8.32371440e-02  1.80674299e+00  1.00000000e+00  0.00000000e+00 -8.32371440e-02  1.80674299e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.64689787e+05 -7.99084105e-02  1.77256719e+00  1.00000000e+00  0.00000000e+00 -7.99084105e-02  1.77256719e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.67880402e+05 -7.67044321e-02  1.73903200e+00  1.00000000e+00  0.00000000e+00 -7.67044321e-02  1.73903200e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.71132830e+05 -7.36205536e-02  1.70612576e+00  1.00000000e+00  0.00000000e+00 -7.36205536e-02  1.70612576e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.74448270e+05 -7.06522920e-02  1.67383698e+00  1.00000000e+00  0.00000000e+00 -7.06522920e-02  1.67383698e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.77827941e+05 -6.77953303e-02  1.64215437e+00  1.00000000e+00  0.00000000e+00 -6.77953303e-02  1.64215437e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.81273088e+05 -6.50455112e-02  1.61106683e+00  1.00000000e+00  0.00000000e+00 -6.50455112e-02  1.61106683e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.84784980e+05 -6.23988318e-02  1.58056344e+00  1.00000000e+00  0.00000000e+00 -6.23988318e-02  1.58056344e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.88364909e+05 -5.98514373e-02  1.55063349e+00  1.00000000e+00  0.00000000e+00 -5.98514373e-02  1.55063349e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.92014194e+05 -5.73996161e-02  1.52126641e+00  1.00000000e+00  0.00000000e+00 -5.73996161e-02  1.52126641e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.95734178e+05 -5.50397943e-02  1.49245186e+00  1.00000000e+00  0.00000000e+00 -5.50397943e-02  1.49245186e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+05 -5.27685309e-02  1.46417964e+00  1.00000000e+00  0.00000000e+00 -5.27685309e-02  1.46417964e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.03391750e+05 -5.05825127e-02  1.43643975e+00  1.00000000e+00  0.00000000e+00 -5.05825127e-02  1.43643975e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.07332157e+05 -4.84785495e-02  1.40922235e+00  1.00000000e+00  0.00000000e+00 -4.84785495e-02  1.40922235e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.11348904e+05 -4.64535701e-02  1.38251777e+00  1.00000000e+00  0.00000000e+00 -4.64535701e-02  1.38251777e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.15443469e+05 -4.45046173e-02  1.35631652e+00  1.00000000e+00  0.00000000e+00 -4.45046173e-02  1.35631652e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.19617360e+05 -4.26288443e-02  1.33060928e+00  1.00000000e+00  0.00000000e+00 -4.26288443e-02  1.33060928e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.23872114e+05 -4.08235100e-02  1.30538687e+00  1.00000000e+00  0.00000000e+00 -4.08235100e-02  1.30538687e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.28209297e+05 -3.90859758e-02  1.28064030e+00  1.00000000e+00  0.00000000e+00 -3.90859758e-02  1.28064030e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.32630507e+05 -3.74137010e-02  1.25636072e+00  1.00000000e+00  0.00000000e+00 -3.74137010e-02  1.25636072e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.37137371e+05 -3.58042402e-02  1.23253945e+00  1.00000000e+00  0.00000000e+00 -3.58042402e-02  1.23253945e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.41731548e+05 -3.42552388e-02  1.20916795e+00  1.00000000e+00  0.00000000e+00 -3.42552388e-02  1.20916795e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.46414731e+05 -3.27644302e-02  1.18623784e+00  1.00000000e+00  0.00000000e+00 -3.27644302e-02  1.18623784e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+05 -3.13296324e-02  1.16374089e+00  1.00000000e+00  0.00000000e+00 -3.13296324e-02  1.16374089e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.56055043e+05 -2.99487449e-02  1.14166903e+00  1.00000000e+00  0.00000000e+00 -2.99487449e-02  1.14166903e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.61015722e+05 -2.86197457e-02  1.12001432e+00  1.00000000e+00  0.00000000e+00 -2.86197457e-02  1.12001432e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.66072506e+05 -2.73406883e-02  1.09876895e+00  1.00000000e+00  0.00000000e+00 -2.73406883e-02  1.09876895e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.71227258e+05 -2.61096989e-02  1.07792529e+00  1.00000000e+00  0.00000000e+00 -2.61096989e-02  1.07792529e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.76481875e+05 -2.49249738e-02  1.05747581e+00  1.00000000e+00  0.00000000e+00 -2.49249738e-02  1.05747581e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.81838293e+05 -2.37847767e-02  1.03741313e+00  1.00000000e+00  0.00000000e+00 -2.37847767e-02  1.03741313e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.87298483e+05 -2.26874364e-02  1.01773002e+00  1.00000000e+00  0.00000000e+00 -2.26874364e-02  1.01773002e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.92864456e+05 -2.16313440e-02  9.98419351e-01  1.00000000e+00  0.00000000e+00 -2.16313440e-02  9.98419351e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.98538262e+05 -2.06149509e-02  9.79474152e-01  1.00000000e+00  0.00000000e+00 -2.06149509e-02  9.79474152e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.04321989e+05 -1.96367666e-02  9.60887564e-01  1.00000000e+00  0.00000000e+00 -1.96367666e-02  9.60887564e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10217766e+05 -1.86953562e-02  9.42652856e-01  1.00000000e+00  0.00000000e+00 -1.86953562e-02  9.42652856e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+05 -1.77893385e-02  9.24763422e-01  1.00000000e+00  0.00000000e+00 -1.77893385e-02  9.24763422e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.22354200e+05 -1.69173843e-02  9.07212776e-01  1.00000000e+00  0.00000000e+00 -1.69173843e-02  9.07212776e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.28599325e+05 -1.60782139e-02  8.89994550e-01  1.00000000e+00  0.00000000e+00 -1.60782139e-02  8.89994550e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.34965439e+05 -1.52705956e-02  8.73102497e-01  1.00000000e+00  0.00000000e+00 -1.52705956e-02  8.73102497e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.41454887e+05 -1.44933441e-02  8.56530480e-01  1.00000000e+00  0.00000000e+00 -1.44933441e-02  8.56530480e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.48070059e+05 -1.37453182e-02  8.40272479e-01  1.00000000e+00  0.00000000e+00 -1.37453182e-02  8.40272479e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.54813389e+05 -1.30254196e-02  8.24322584e-01  1.00000000e+00  0.00000000e+00 -1.30254196e-02  8.24322584e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
