 frequency       response        response        stimulus        stimulus        v(VOUT)         v(VOUT)	manifest_sha256
 5.51653867e+06  9.92767240e-01 -5.34455510e-02  1.00000000e+00  0.00000000e+00  9.92767240e-01 -5.34455510e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.62341325e+06  9.92744271e-01 -5.24760369e-02  1.00000000e+00  0.00000000e+00  9.92744271e-01 -5.24760369e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.73235837e+06  9.92720720e-01 -5.15254346e-02  1.00000000e+00  0.00000000e+00  9.92720720e-01 -5.15254346e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.84341413e+06  9.92696563e-01 -5.05933726e-02  1.00000000e+00  0.00000000e+00  9.92696563e-01 -5.05933726e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.95662144e+06  9.92671777e-01 -4.96794849e-02  1.00000000e+00  0.00000000e+00  9.92671777e-01 -4.96794849e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.07202196e+06  9.92646339e-01 -4.87834114e-02  1.00000000e+00  0.00000000e+00  9.92646339e-01 -4.87834114e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.18965819e+06  9.92620225e-01 -4.79047974e-02  1.00000000e+00  0.00000000e+00  9.92620225e-01 -4.79047974e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+06  9.92593411e-01 -4.70432932e-02  1.00000000e+00  0.00000000e+00  9.92593411e-01 -4.70432932e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.43181188e+06  9.92565872e-01 -4.61985546e-02  1.00000000e+00  0.00000000e+00  9.92565872e-01 -4.61985546e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.55641849e+06  9.92537587e-01 -4.53702420e-02  1.00000000e+00  0.00000000e+00  9.92537587e-01 -4.53702420e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.68343918e+06  9.92508531e-01 -4.45580208e-02  1.00000000e+00  0.00000000e+00  9.92508531e-01 -4.45580208e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.81292069e+06  9.92478680e-01 -4.37615608e-02  1.00000000e+00  0.00000000e+00  9.92478680e-01 -4.37615608e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.94491071e+06  9.92448011e-01 -4.29805365e-02  1.00000000e+00  0.00000000e+00  9.92448011e-01 -4.29805365e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.07945784e+06  9.92416501e-01 -4.22146264e-02  1.00000000e+00  0.00000000e+00  9.92416501e-01 -4.22146264e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.21661162e+06  9.92384128e-01 -4.14635134e-02  1.00000000e+00  0.00000000e+00  9.92384128e-01 -4.14635134e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.35642254e+06  9.92350868e-01 -4.07268842e-02  1.00000000e+00  0.00000000e+00  9.92350868e-01 -4.07268842e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.49894209e+06  9.92316699e-01 -4.00044292e-02  1.00000000e+00  0.00000000e+00  9.92316699e-01 -4.00044292e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.64422274e+06  9.92281601e-01 -3.92958429e-02  1.00000000e+00  0.00000000e+00  9.92281601e-01 -3.92958429e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.79231798e+06  9.92245550e-01 -3.86008228e-02  1.00000000e+00  0.00000000e+00  9.92245550e-01 -3.86008228e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+06  9.92208528e-01 -3.79190702e-02  1.00000000e+00  0.00000000e+00  9.92208528e-01 -3.79190702e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.09717142e+06  9.92170514e-01 -3.72502894e-02  1.00000000e+00  0.00000000e+00  9.92170514e-01 -3.72502894e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.25404185e+06  9.92131488e-01 -3.65941880e-02  1.00000000e+00  0.00000000e+00  9.92131488e-01 -3.65941880e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.41395142e+06  9.92091433e-01 -3.59504764e-02  1.00000000e+00  0.00000000e+00  9.92091433e-01 -3.59504764e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.57695899e+06  9.92050331e-01 -3.53188679e-02  1.00000000e+00  0.00000000e+00  9.92050331e-01 -3.53188679e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.74312458e+06  9.92008166e-01 -3.46990788e-02  1.00000000e+00  0.00000000e+00  9.92008166e-01 -3.46990788e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.91250938e+06  9.91964923e-01 -3.40908276e-02  1.00000000e+00  0.00000000e+00  9.91964923e-01 -3.40908276e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.08517576e+06  9.91920588e-01 -3.34938357e-02  1.00000000e+00  0.00000000e+00  9.91920588e-01 -3.34938357e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.26118728e+06  9.91875149e-01 -3.29078267e-02  1.00000000e+00  0.00000000e+00  9.91875149e-01 -3.29078267e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.44060876e+06  9.91828595e-01 -3.23325266e-02  1.00000000e+00  0.00000000e+00  9.91828595e-01 -3.23325266e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.62350626e+06  9.91780917e-01 -3.17676639e-02  1.00000000e+00  0.00000000e+00  9.91780917e-01 -3.17676639e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.80994713e+06  9.91732109e-01 -3.12129688e-02  1.00000000e+00  0.00000000e+00  9.91732109e-01 -3.12129688e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+07  9.91682164e-01 -3.06681742e-02  1.00000000e+00  0.00000000e+00  9.91682164e-01 -3.06681742e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.01937349e+07  9.91631079e-01 -3.01330145e-02  1.00000000e+00  0.00000000e+00  9.91631079e-01 -3.01330145e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.03912230e+07  9.91578855e-01 -2.96072265e-02  1.00000000e+00  0.00000000e+00  9.91578855e-01 -2.96072265e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.05925373e+07  9.91525492e-01 -2.90905490e-02  1.00000000e+00  0.00000000e+00  9.91525492e-01 -2.90905490e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.07977516e+07  9.91470995e-01 -2.85827227e-02  1.00000000e+00  0.00000000e+00  9.91470995e-01 -2.85827227e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.10069417e+07  9.91415372e-01 -2.80834901e-02  1.00000000e+00  0.00000000e+00  9.91415372e-01 -2.80834901e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.12201845e+07  9.91358632e-01 -2.75925960e-02  1.00000000e+00  0.00000000e+00  9.91358632e-01 -2.75925960e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.14375586e+07  9.91300789e-01 -2.71097870e-02  1.00000000e+00  0.00000000e+00  9.91300789e-01 -2.71097870e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.16591440e+07  9.91241859e-01 -2.66348120e-02  1.00000000e+00  0.00000000e+00  9.91241859e-01 -2.66348120e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.18850223e+07  9.91181863e-01 -2.61674217e-02  1.00000000e+00  0.00000000e+00  9.91181863e-01 -2.61674217e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.21152766e+07  9.91120824e-01 -2.57073691e-02  1.00000000e+00  0.00000000e+00  9.91120824e-01 -2.57073691e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.23499917e+07  9.91058770e-01 -2.52544096e-02  1.00000000e+00  0.00000000e+00  9.91058770e-01 -2.52544096e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+07  9.90995733e-01 -2.48083009e-02  1.00000000e+00  0.00000000e+00  9.90995733e-01 -2.48083009e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.28331519e+07  9.90931748e-01 -2.43688030e-02  1.00000000e+00  0.00000000e+00  9.90931748e-01 -2.43688030e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.30817747e+07  9.90866857e-01 -2.39356788e-02  1.00000000e+00  0.00000000e+00  9.90866857e-01 -2.39356788e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.33352143e+07  9.90801103e-01 -2.35086940e-02  1.00000000e+00  0.00000000e+00  9.90801103e-01 -2.35086940e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.35935639e+07  9.90734536e-01 -2.30876170e-02  1.00000000e+00  0.00000000e+00  9.90734536e-01 -2.30876170e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.38569186e+07  9.90667211e-01 -2.26722197e-02  1.00000000e+00  0.00000000e+00  9.90667211e-01 -2.26722197e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.41253754e+07  9.90599187e-01 -2.22622773e-02  1.00000000e+00  0.00000000e+00  9.90599187e-01 -2.22622773e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.43990332e+07  9.90530527e-01 -2.18575684e-02  1.00000000e+00  0.00000000e+00  9.90530527e-01 -2.18575684e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.46779927e+07  9.90461302e-01 -2.14578759e-02  1.00000000e+00  0.00000000e+00  9.90461302e-01 -2.14578759e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.49623566e+07  9.90391585e-01 -2.10629864e-02  1.00000000e+00  0.00000000e+00  9.90391585e-01 -2.10629864e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.52522296e+07  9.90321457e-01 -2.06726912e-02  1.00000000e+00  0.00000000e+00  9.90321457e-01 -2.06726912e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.55477184e+07  9.90251002e-01 -2.02867864e-02  1.00000000e+00  0.00000000e+00  9.90251002e-01 -2.02867864e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+07  9.90180311e-01 -1.99050729e-02  1.00000000e+00  0.00000000e+00  9.90180311e-01 -1.99050729e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.61559810e+07  9.90109480e-01 -1.95273572e-02  1.00000000e+00  0.00000000e+00  9.90109480e-01 -1.95273572e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.64689787e+07  9.90038610e-01 -1.91534513e-02  1.00000000e+00  0.00000000e+00  9.90038610e-01 -1.91534513e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.67880402e+07  9.89967807e-01 -1.87831735e-02  1.00000000e+00  0.00000000e+00  9.89967807e-01 -1.87831735e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.71132830e+07  9.89897182e-01 -1.84163484e-02  1.00000000e+00  0.00000000e+00  9.89897182e-01 -1.84163484e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.74448270e+07  9.89826853e-01 -1.80528075e-02  1.00000000e+00  0.00000000e+00  9.89826853e-01 -1.80528075e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.77827941e+07  9.89756939e-01 -1.76923893e-02  1.00000000e+00  0.00000000e+00  9.89756939e-01 -1.76923893e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.81273088e+07  9.89687568e-01 -1.73349399e-02  1.00000000e+00  0.00000000e+00  9.89687568e-01 -1.73349399e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.84784980e+07  9.89618870e-01 -1.69803133e-02  1.00000000e+00  0.00000000e+00  9.89618870e-01 -1.69803133e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.88364909e+07  9.89550979e-01 -1.66283719e-02  1.00000000e+00  0.00000000e+00  9.89550979e-01 -1.66283719e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.92014194e+07  9.89484033e-01 -1.62789864e-02  1.00000000e+00  0.00000000e+00  9.89484033e-01 -1.62789864e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.95734178e+07  9.89418176e-01 -1.59320368e-02  1.00000000e+00  0.00000000e+00  9.89418176e-01 -1.59320368e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+07  9.89353552e-01 -1.55874121e-02  1.00000000e+00  0.00000000e+00  9.89353552e-01 -1.55874121e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.03391750e+07  9.89290310e-01 -1.52450112e-02  1.00000000e+00  0.00000000e+00  9.89290310e-01 -1.52450112e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.07332157e+07  9.89228600e-01 -1.49047425e-02  1.00000000e+00  0.00000000e+00  9.89228600e-01 -1.49047425e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.11348904e+07  9.89168574e-01 -1.45665250e-02  1.00000000e+00  0.00000000e+00  9.89168574e-01 -1.45665250e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.15443469e+07  9.89110388e-01 -1.42302878e-02  1.00000000e+00  0.00000000e+00  9.89110388e-01 -1.42302878e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.19617360e+07  9.89054195e-01 -1.38959706e-02  1.00000000e+00  0.00000000e+00  9.89054195e-01 -1.38959706e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.23872114e+07  9.89000152e-01 -1.35635242e-02  1.00000000e+00  0.00000000e+00  9.89000152e-01 -1.35635242e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.28209297e+07  9.88948413e-01 -1.32329100e-02  1.00000000e+00  0.00000000e+00  9.88948413e-01 -1.32329100e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.32630507e+07  9.88899132e-01 -1.29041006e-02  1.00000000e+00  0.00000000e+00  9.88899132e-01 -1.29041006e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.37137371e+07  9.88852463e-01 -1.25770796e-02  1.00000000e+00  0.00000000e+00  9.88852463e-01 -1.25770796e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.41731548e+07  9.88808556e-01 -1.22518417e-02  1.00000000e+00  0.00000000e+00  9.88808556e-01 -1.22518417e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.46414731e+07  9.88767559e-01 -1.19283927e-02  1.00000000e+00  0.00000000e+00  9.88767559e-01 -1.19283927e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+07  9.88729617e-01 -1.16067493e-02  1.00000000e+00  0.00000000e+00  9.88729617e-01 -1.16067493e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.56055043e+07  9.88694871e-01 -1.12869392e-02  1.00000000e+00  0.00000000e+00  9.88694871e-01 -1.12869392e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.61015722e+07  9.88663455e-01 -1.09690005e-02  1.00000000e+00  0.00000000e+00  9.88663455e-01 -1.09690005e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.66072506e+07  9.88635502e-01 -1.06529820e-02  1.00000000e+00  0.00000000e+00  9.88635502e-01 -1.06529820e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.71227258e+07  9.88611135e-01 -1.03389422e-02  1.00000000e+00  0.00000000e+00  9.88611135e-01 -1.03389422e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.76481875e+07  9.88590472e-01 -1.00269498e-02  1.00000000e+00  0.00000000e+00  9.88590472e-01 -1.00269498e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.81838293e+07  9.88573624e-01 -9.71708247e-03  1.00000000e+00  0.00000000e+00  9.88573624e-01 -9.71708247e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.87298483e+07  9.88560693e-01 -9.40942712e-03  1.00000000e+00  0.00000000e+00  9.88560693e-01 -9.40942712e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.92864456e+07  9.88551773e-01 -9.10407887e-03  1.00000000e+00  0.00000000e+00  9.88551773e-01 -9.10407887e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.98538262e+07  9.88546949e-01 -8.80114073e-03  1.00000000e+00  0.00000000e+00  9.88546949e-01 -8.80114073e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.04321989e+07  9.88546297e-01 -8.50072302e-03  1.00000000e+00  0.00000000e+00  9.88546297e-01 -8.50072302e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10217766e+07  9.88549883e-01 -8.20294264e-03  1.00000000e+00  0.00000000e+00  9.88549883e-01 -8.20294264e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+07  9.88557761e-01 -7.90792248e-03  1.00000000e+00  0.00000000e+00  9.88557761e-01 -7.90792248e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.22354200e+07  9.88569976e-01 -7.61579067e-03  1.00000000e+00  0.00000000e+00  9.88569976e-01 -7.61579067e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.28599325e+07  9.88586561e-01 -7.32667982e-03  1.00000000e+00  0.00000000e+00  9.88586561e-01 -7.32667982e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.34965439e+07  9.88607539e-01 -7.04072632e-03  1.00000000e+00  0.00000000e+00  9.88607539e-01 -7.04072632e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.41454887e+07  9.88632920e-01 -6.75806949e-03  1.00000000e+00  0.00000000e+00  9.88632920e-01 -6.75806949e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.48070059e+07  9.88662702e-01 -6.47885079e-03  1.00000000e+00  0.00000000e+00  9.88662702e-01 -6.47885079e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.54813389e+07  9.88696874e-01 -6.20321302e-03  1.00000000e+00  0.00000000e+00  9.88696874e-01 -6.20321302e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.61687361e+07  9.88735409e-01 -5.93129949e-03  1.00000000e+00  0.00000000e+00  9.88735409e-01 -5.93129949e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.68694506e+07  9.88778272e-01 -5.66325319e-03  1.00000000e+00  0.00000000e+00  9.88778272e-01 -5.66325319e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.75837404e+07  9.88825415e-01 -5.39921597e-03  1.00000000e+00  0.00000000e+00  9.88825415e-01 -5.39921597e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.83118685e+07  9.88876778e-01 -5.13932775e-03  1.00000000e+00  0.00000000e+00  9.88876778e-01 -5.13932775e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.90541029e+07  9.88932290e-01 -4.88372571e-03  1.00000000e+00  0.00000000e+00  9.88932290e-01 -4.88372571e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+07  9.88991869e-01 -4.63254351e-03  1.00000000e+00  0.00000000e+00  9.88991869e-01 -4.63254351e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.05819894e+07  9.89055424e-01 -4.38591059e-03  1.00000000e+00  0.00000000e+00  9.89055424e-01 -4.38591059e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.13682040e+07  9.89122852e-01 -4.14395138e-03  1.00000000e+00  0.00000000e+00  9.89122852e-01 -4.14395138e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.21696503e+07  9.89194041e-01 -3.90678470e-03  1.00000000e+00  0.00000000e+00  9.89194041e-01 -3.90678470e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.29866235e+07  9.89268868e-01 -3.67452304e-03  1.00000000e+00  0.00000000e+00  9.89268868e-01 -3.67452304e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.38194242e+07  9.89347204e-01 -3.44727205e-03  1.00000000e+00  0.00000000e+00  9.89347204e-01 -3.44727205e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.46683592e+07  9.89428910e-01 -3.22512989e-03  1.00000000e+00  0.00000000e+00  9.89428910e-01 -3.22512989e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.55337410e+07  9.89513841e-01 -3.00818680e-03  1.00000000e+00  0.00000000e+00  9.89513841e-01 -3.00818680e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.64158883e+07  9.89601844e-01 -2.79652464e-03  1.00000000e+00  0.00000000e+00  9.89601844e-01 -2.79652464e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.73151259e+07  9.89692760e-01 -2.59021647e-03  1.00000000e+00  0.00000000e+00  9.89692760e-01 -2.59021647e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.82317848e+07  9.89786424e-01 -2.38932621e-03  1.00000000e+00  0.00000000e+00  9.89786424e-01 -2.38932621e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.91662026e+07  9.89882667e-01 -2.19390838e-03  1.00000000e+00  0.00000000e+00  9.89882667e-01 -2.19390838e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+07  9.89981317e-01 -2.00400786e-03  1.00000000e+00  0.00000000e+00  9.89981317e-01 -2.00400786e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.10896977e+07  9.90082196e-01 -1.81965972e-03  1.00000000e+00  0.00000000e+00  9.90082196e-01 -1.81965972e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.20794833e+07  9.90185127e-01 -1.64088910e-03  1.00000000e+00  0.00000000e+00  9.90185127e-01 -1.64088910e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.30884444e+07  9.90289926e-01 -1.46771117e-03  1.00000000e+00  0.00000000e+00  9.90289926e-01 -1.46771117e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.41169527e+07  9.90396414e-01 -1.30013113e-03  1.00000000e+00  0.00000000e+00  9.90396414e-01 -1.30013113e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.51653867e+07  9.90504407e-01 -1.13814424e-03  1.00000000e+00  0.00000000e+00  9.90504407e-01 -1.13814424e-03	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.62341325e+07  9.90613723e-01 -9.81735943e-04  1.00000000e+00  0.00000000e+00  9.90613723e-01 -9.81735943e-04	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.73235837e+07  9.90724181e-01 -8.30882025e-04  1.00000000e+00  0.00000000e+00  9.90724181e-01 -8.30882025e-04	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.84341413e+07  9.90835601e-01 -6.85548787e-04  1.00000000e+00  0.00000000e+00  9.90835601e-01 -6.85548787e-04	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.95662144e+07  9.90947807e-01 -5.45693307e-04  1.00000000e+00  0.00000000e+00  9.90947807e-01 -5.45693307e-04	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
