frequency_hz,ad_magnitude_V_per_V,acm_magnitude_V_per_V,aps_plus_magnitude_V_per_V,aps_minus_magnitude_V_per_V,cmrr_dB,psrr_plus_dB,psrr_minus_dB,common_mode_stimulus_magnitude_V,psrr_plus_stimulus_magnitude_V,psrr_minus_stimulus_magnitude_V,manifest_sha256
6812920.69,2.740699605,0.001576957066,0.04496043619,0.9934430051,64.80083136,35.70061843,8.814369619,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
6944910.71,2.685941132,0.001569729995,0.04417701464,0.9933782669,64.66543066,35.67800252,8.639636714,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
7079457.84,2.632182147,0.001562727011,0.04340940018,0.9933139414,64.52865641,35.65464309,8.464588165,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
7216611.62,2.579403433,0.001555940947,0.04265728819,0.9932499587,64.39052327,35.63052061,8.289214356,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
7356422.54,2.527586123,0.001549364819,0.04192037863,0.9931862486,64.25104544,35.60561532,8.113505292,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
7498942.09,2.476711754,0.001542991784,0.04119837643,0.9931227444,64.11023703,35.57990728,7.937450742,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
7644222.74,2.426762231,0.001536815166,0.04049099076,0.9930593834,63.96811179,35.55337647,7.761040157,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
7792317.98,2.377719819,0.001530828447,0.03979793561,0.9929961002,63.82468307,35.52600266,7.584262699,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
7943282.35,2.329567173,0.001525025279,0.03911892885,0.9929328371,63.6799639,35.49776567,7.407107287,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
8097171.42,2.282287273,0.001519399469,0.03845369301,0.9928695347,63.53396676,35.46864507,7.229562471,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
8254041.85,2.235863492,0.001513944978,0.03780195432,0.9928061362,63.38670386,35.43862063,7.051616638,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
8413951.42,2.190279505,0.001508655934,0.03716344326,0.9927425891,63.23818668,35.40767188,6.873257715,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
8576958.99,2.145519379,0.001503526612,0.03653789402,0.9926788412,63.08842644,35.37577859,6.694473529,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
8743124.58,2.101567482,0.001498551459,0.03592504456,0.9926148435,62.93743358,35.34292049,6.51525149,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
8912509.38,2.05840854,0.001493725048,0.03532463657,0.9925505493,62.78521823,35.30907745,6.335578821,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
9085175.76,2.016027597,0.001489042152,0.03473641536,0.9924859142,62.63178961,35.27422947,6.155442419,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
9261187.28,1.974410027,0.001484497653,0.0341601295,0.9924208967,62.47715666,35.23835679,5.974828953,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
9440608.76,1.933541533,0.001480086617,0.03359553114,0.9923554576,62.32132747,35.20143987,5.793724857,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
9623506.26,1.893408111,0.001475804248,0.03304237552,0.9922895605,62.16430954,35.16345941,5.612116219,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
9809947.13,1.853996092,0.001471645912,0.03250042145,0.9922231732,62.00610972,35.12439643,5.429988972,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
10000000,1.8152921,0.001467607123,0.03196943052,0.9921562636,61.84673413,35.08423235,5.247328783,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
10193734.9,1.777283075,0.001463683535,0.03144916757,0.9920888042,61.68618835,35.04294901,5.064121131,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
10391223,1.739956252,0.001459870969,0.03093940047,0.9920207727,61.52447713,35.0005287,4.88035125,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
10592537.3,1.703299159,0.001456165387,0.03043989999,0.9919521467,61.36160457,34.95695422,4.696004208,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
10797751.6,1.667299612,0.001452562913,0.02995043988,0.9918829094,61.19757396,34.91220888,4.51106484,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
11006941.7,1.631945722,0.001449059792,0.02947079652,0.991813048,61.03238808,34.86627673,4.325517853,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
11220184.5,1.597225884,0.001445652455,0.02900074935,0.9917425516,60.86604883,34.8191424,4.139347843,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
11437558.6,1.563128773,0.001442337448,0.02854008054,0.9916714147,60.69855756,34.77079126,3.952539254,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
11659144,1.529643342,0.001439111488,0.02808857493,0.9915996351,60.52991481,34.7212095,3.76507645,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
11885022.3,1.496758792,0.001435971445,0.0276460202,0.9915272157,60.36012028,34.67038394,3.576943573,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
12115276.6,1.464464626,0.001432914305,0.02721220654,0.9914541626,60.18917335,34.61830254,3.388124904,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
12349991.7,1.432750595,0.001429937232,0.02678692702,0.9913804874,60.01707246,34.56495406,3.198604616,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
12589254.1,1.401606699,0.001427037543,0.02636997739,0.9913062063,59.84381532,34.51032814,3.008366788,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
12833151.9,1.371023219,0.001424212686,0.02596115595,0.9912313392,59.6693992,34.45441567,2.817395706,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
13081774.7,1.340990653,0.00142146027,0.02556026391,0.9911559136,59.49382051,34.39720834,2.625675487,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
13335214.3,1.311499771,0.001418778052,0.02516710508,0.9910799586,59.31707515,34.33869913,2.433190501,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
13593563.9,1.282541581,0.001416163926,0.02478148586,0.991003511,59.13915853,34.27888223,2.23992522,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
13856918.6,1.254107316,0.001413615968,0.02440321579,0.9909266131,58.96006519,34.21775282,2.045864184,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
14125375.4,1.226188456,0.001411132376,0.02403210678,0.9908493116,58.77978934,34.15530756,1.850992221,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
14399033.2,1.198776706,0.001408711521,0.02366797387,0.990771658,58.59832458,34.09154429,1.655294416,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
14677992.7,1.171863969,0.001406351909,0.02331063476,0.9906937121,58.41566389,34.02646203,1.458755898,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
14962356.6,1.145442408,0.001404052216,0.02295991025,0.9906155364,58.23179998,33.96006144,1.261362465,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
15252229.6,1.119504357,0.001401811262,0.02261562402,0.9905372019,58.04672487,33.89234425,1.063099942,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
15547718.4,1.094042388,0.001399628029,0.02227760268,0.9904587829,57.86043035,33.8233139,0.8639548283,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
15848931.9,1.069049252,0.001397501653,0.02194567589,0.9903803614,57.67290768,33.75297506,0.6639138787,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
16155981,1.044517898,0.001395431417,0.02161967671,0.9903020247,57.48414779,33.68133381,0.4629643847,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
16468978.7,1.020441476,0.001393416766,0.021299441,0.9902238656,57.29414141,33.60839793,0.2610942619,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
16788040.2,0.9968133078,0.001391457301,0.02098480823,0.9901459824,57.10287887,33.53417645,0.0582919544,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
17113283,0.9736268937,0.001389552797,0.02067562079,0.9900684789,56.91035017,33.45868007,-0.1454534485,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
17444827,0.9508759054,0.001387703154,0.02037172488,0.989991466,56.71654535,33.38192081,-0.3501521615,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
17782794.1,0.9285541761,0.001385908445,0.0200729698,0.9899150564,56.52145413,33.30391233,-0.5558136461,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
18127308.8,0.9066556959,0.001384168903,0.01977920853,0.989839372,56.32506612,33.2246697,-0.7624466022,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
18478498,0.8851746048,0.00138248491,0.01949029738,0.9897645371,56.12737092,33.1442096,-0.9700588674,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
18836490.9,0.8641051852,0.001380857018,0.01920609665,0.9896906804,55.928358,33.06255002,-1.178657389,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
19201419.4,0.8434418548,0.001379285912,0.01892646989,0.9896179348,55.72801697,32.97971061,-1.388248177,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
19573417.8,0.8231791582,0.001377772445,0.01865128467,0.9895464399,55.52633743,32.89571231,-1.598836291,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
19952623.1,0.8033117634,0.001376317632,0.01838041226,0.9894763354,55.32330906,32.81057757,-1.810425706,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
20339175,0.7838344497,0.001374922599,0.01811372773,0.9894077662,55.11892193,32.72433023,-2.023019362,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
20733215.7,0.7647421036,0.001373588684,0.01785110983,0.9893408788,54.91316594,32.63699559,-2.236619057,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
21134890.4,0.7460297115,0.001372317311,0.01759244147,0.9892758217,54.70603165,32.54860018,-2.451225416,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
21544346.9,0.7276923494,0.001371110092,0.01733760929,0.989212748,54.49750963,32.45917195,-2.666837909,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
21961736,0.7097251791,0.001369968763,0.01708650398,0.9891518077,54.28759097,32.36874002,-2.883454719,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
22387211.4,0.6921234391,0.001368895204,0.01683901998,0.9890931553,54.0762671,32.2773349,-3.101072788,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
22820929.7,0.674882437,0.001367891426,0.01659505573,0.9890369424,53.86352998,32.18498822,-3.319687746,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
23263050.7,0.6579975452,0.001366959598,0.01635451384,0.9889833209,53.64937189,32.0917327,-3.539293879,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
23713737.1,0.6414641909,0.001366101977,0.01611730037,0.9889324428,53.43378595,31.99760235,-3.759884145,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
24173154.8,0.6252778512,0.001365320975,0.0158833258,0.9888844564,53.21676566,31.90263202,-3.981450107,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
24641473.1,0.6094340472,0.001364619125,0.01565250407,0.9888395078,52.99830519,31.80685776,-4.203981931,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
25118864.3,0.5939283344,0.001363999062,0.01542475316,0.9887977408,52.77839946,31.71031643,-4.427468418,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
25605504.3,0.5787563029,0.001363463548,0.01519999479,0.9887592947,52.55704404,31.61304589,-4.651896908,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
26101572.2,0.5639135657,0.001363015431,0.01497815439,0.9887243024,52.33423539,31.51508479,-4.877253337,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
26607250.6,0.5493957551,0.001362657673,0.01475916108,0.9886928956,52.10997067,31.41647254,-5.10352228,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
27122725.8,0.5351985207,0.001362393334,0.01454294757,0.9886651961,51.88424789,31.31724932,-5.330686833,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
27648187.5,0.521317522,0.001362225553,0.01432945023,0.9886413207,51.65706599,31.21745587,-5.558728716,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
28183829.3,0.5077484222,0.001362157552,0.01411860858,0.9886213794,51.4284248,31.11713369,-5.787628311,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
28729848.3,0.4944868889,0.001362192629,0.0139103657,0.9886054729,51.1983251,31.01632467,-6.017364589,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
29286445.6,0.4815285888,0.001362334136,0.01370466789,0.9885936942,50.96676876,30.91507122,-6.247915185,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
29853826.2,0.4688691797,0.001362585514,0.01350146459,0.988586127,50.73375837,30.81341609,-6.479256511,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
30432198.9,0.4565043175,0.001362950237,0.01330070827,0.9885828461,50.4992978,30.71140243,-6.71136362,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
31021776.6,0.4444296462,0.001363431817,0.01310235438,0.9885839162,50.26339194,30.60907359,-6.944210381,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
31622776.6,0.4326407974,0.001364033815,0.01290636118,0.98858939,50.02604667,30.50647312,-7.177769494,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
32235420,0.4211333903,0.001364759816,0.01271268957,0.988599311,49.787269,30.40364469,-7.412012536,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
32859932.5,0.4099030303,0.001365613415,0.01252130296,0.9886137106,49.54706709,30.30063211,-7.646910005,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
33496543.9,0.3989453083,0.001366598225,0.01233216747,0.9886326102,49.30545019,30.19747896,-7.882431393,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
34145488.7,0.3882557994,0.001367717865,0.01214525128,0.988656018,49.06242864,30.09422894,-8.118545256,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
34807005.9,0.3778300648,0.001368975935,0.01196052483,0.9886839302,48.81801398,29.99092552,-8.355219251,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
35481338.9,0.3676636504,0.001370376006,0.01177796078,0.9887163337,48.57221898,29.88761182,-8.592420279,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
36168736.1,0.3577520888,0.001371921637,0.0115975336,0.9887531994,48.32505745,29.78433078,-8.830114473,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
36869450.6,0.3480908993,0.001373616348,0.01141921961,0.9887944901,48.07654436,29.68112487,-9.068267375,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
37583740.4,0.3386755909,0.001375463596,0.01124299685,0.9888401554,47.82669593,29.57803616,-9.306843939,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
38311868.5,0.3295016636,0.001377466796,0.01106884492,0.9888901328,47.57552945,29.47510617,-9.545808638,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
39054102.9,0.3205646092,0.001379629263,0.01089674489,0.9889443488,47.32306353,29.3723758,-9.785125584,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
39810717.1,0.3118599141,0.00138195426,0.01072667918,0.9890027186,47.06931772,29.26988527,-10.02475861,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
40581989.4,0.3033830653,0.001384444936,0.01055863142,0.9890651485,46.81431296,29.16767411,-10.26467128,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
41368204,0.2951295445,0.001387104327,0.01039258637,0.9891315325,46.55807122,29.0657809,-10.50482719,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
42169650.3,0.2870948412,0.001389935384,0.01022852982,0.9892017558,46.30061556,28.96424346,-10.7451898,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
42986623.5,0.2792744478,0.001392940895,0.01006644844,0.9892756923,46.04197026,28.86309856,-10.98572273,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
43819424.2,0.2716638671,0.001396123516,0.009906329774,0.9893532098,45.78216073,28.76238195,-11.22638977,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
44668359.2,0.264258614,0.001399485739,0.00974816203,0.9894341663,45.52121351,28.66212827,-11.467155,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
45533741,0.2570542189,0.00140302992,0.009591934086,0.9895184135,45.25915607,28.56237101,-11.70798288,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
46415888.3,0.2500462304,0.001406758187,0.009437635357,0.9896057954,44.99601721,28.46314236,-11.94883837,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
47315125.9,0.2432302194,0.001410672513,0.009285255768,0.9896961495,44.73182654,28.36447321,-12.18968698,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
48231784.8,0.2366017838,0.001414774625,0.0091347856,0.9897893079,44.46661505,28.26639312,-12.43049487,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
49166202.6,0.2301565471,0.001419066065,0.008986215506,0.9898850982,44.20041438,28.16893008,-12.67122906,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
50118723.4,0.2238901692,0.001423548115,0.008839536407,0.9899833453,43.93325748,28.07211071,-12.91185728,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
51089697.7,0.2177983429,0.001428221818,0.008694739406,0.9900838682,43.66517816,27.97596002,-13.15234826,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
52079483.3,0.2118767988,0.001433087943,0.0085518158,0.9901864866,43.39621121,27.8805013,-13.39267185,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
53088444.4,0.2061213111,0.001438146993,0.008410756988,0.9902910136,43.12639237,27.78575622,-13.63279884,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
54116952.7,0.200527699,0.001443399158,0.008271554433,0.9903972674,42.85575846,27.69174477,-13.87270126,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
55165386.7,0.1950918265,0.001448844351,0.008134199608,0.9905050609,42.58434686,27.59848499,-14.11235248,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
56234132.5,0.1898096105,0.001454482144,0.00799868403,0.9906142095,42.31219608,27.50599313,-14.35172711,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
57323583.7,0.1846770209,0.001460311781,0.007864999115,0.9907245294,42.03934543,27.41428364,-14.59080111,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
58434141.3,0.1796900816,0.001466332138,0.00773313626,0.9908358382,41.76583506,27.32336887,-14.82955201,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
59566214.4,0.1748448756,0.001472541762,0.007603086734,0.9909479573,41.49170576,27.23325927,-15.06795877,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
60720219.6,0.1701375445,0.001478938787,0.007474841743,0.9910607093,41.21699923,27.14396317,-15.30600196,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
61896581.9,0.1655642951,0.001485520991,0.007348392319,0.9911739212,40.94175783,27.055487,-15.54366365,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
63095734.4,0.1611213944,0.001492285723,0.007223729389,0.9912874227,40.66602456,26.96783487,-15.78092768,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
64318118.8,0.156805177,0.001499229925,0.007100843737,0.9914010508,40.38984309,26.88100883,-16.01777956,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
65564184.9,0.1526120462,0.001506350113,0.00697972598,0.9915146447,40.11325782,26.79500885,-16.25420636,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
66834391.8,0.148538471,0.001513642344,0.00686036659,0.9916280507,39.83631361,26.70983252,-16.49019709,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
68129206.9,0.1445809924,0.001521102255,0.006742755865,0.99174112,39.55905582,26.62547532,-16.72574238,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
69449107.1,0.1407362212,0.001528725002,0.00662688398,0.9918537123,39.28153035,26.54193037,-16.96083475,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
70794578.4,0.1370008417,0.001536505264,0.006512740932,0.991965689,39.00378366,26.45918865,-17.1954683,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
72166116.2,0.133371609,0.001544437249,0.006400316602,0.992076924,38.72586246,26.37723866,-17.42963915,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
73564225.4,0.1298453532,0.001552514677,0.006289600717,0.992187293,38.44781395,26.29606672,-17.66334497,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
74989420.9,0.1264189765,0.001560730758,0.006180582895,0.992296681,38.16968561,26.21565668,-17.89658538,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
76442227.4,0.1230894566,0.001569078213,0.00607325263,0.992404982,37.89152525,26.13599015,-18.12936163,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
77923179.8,0.1198538452,0.001577549261,0.005967599321,0.9925120952,37.61338084,26.05704632,-18.36167673,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
79432823.5,0.1167092676,0.001586135594,0.005863612311,0.9926179268,37.33530065,25.97880191,-18.59353542,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
80971714.2,0.1136529238,0.0015948284,0.005761280851,0.9927223911,37.05733304,25.90123132,-18.8249441,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
82540418.5,0.110682088,0.001603618365,0.005660594143,0.9928254115,36.77952644,25.82430651,-19.05591082,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
84139514.2,0.1077941077,0.001612495645,0.005561541382,0.9929269165,36.50192943,25.74799698,-19.28644524,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
85769589.9,0.1049864039,0.001621449898,0.005464111734,0.9930268426,36.22459053,25.67226977,-19.51655856,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
87431245.8,0.1022564704,0.001630470269,0.005368294388,0.9931251345,35.94755828,25.59708948,-19.74626351,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
