 time            v(vdd)          cm              v(xpga.xamp.bn) v(xpga.xamp.bp) v(xpga.xamp.start) i(vdd)         
 7.53706968e-05  1.80000000e+00  8.36691301e-01  6.33051073e-01  6.82030881e-01  4.22289284e-03 -4.92426074e-04 
 7.53906968e-05  1.80000000e+00  8.79225471e-01  6.32672879e-01  6.82617722e-01  4.24491762e-03 -4.80215544e-04 
 7.54106968e-05  1.80000000e+00  9.21579494e-01  6.32327878e-01  6.83102608e-01  4.26580329e-03 -4.75932802e-04 
 7.54306968e-05  1.80000000e+00  9.60897529e-01  6.32055692e-01  6.83469931e-01  4.28299147e-03 -4.80435472e-04 
 7.54506968e-05  1.80000000e+00  9.87878915e-01  6.31894521e-01  6.83618675e-01  4.29429786e-03 -4.94678909e-04 
 7.54706968e-05  1.80000000e+00  9.77080970e-01  6.31960365e-01  6.83257928e-01  4.29470983e-03 -5.17202383e-04 
 7.54906968e-05  1.80000000e+00  9.14477242e-01  6.32360350e-01  6.82309291e-01  4.27592837e-03 -5.38362219e-04 
 7.55106968e-05  1.80000000e+00  8.35771894e-01  6.32938008e-01  6.81350512e-01  4.24243133e-03 -5.46862639e-04 
 7.55306968e-05  1.80000000e+00  7.92716232e-01  6.33333288e-01  6.81027076e-01  4.21468340e-03 -5.36762874e-04 
 7.55506968e-05  1.80000000e+00  7.98760616e-01  6.33353438e-01  6.81365040e-01  4.20841495e-03 -5.14841678e-04 
 7.55706968e-05  1.80000000e+00  8.33283506e-01  6.33080848e-01  6.81978580e-01  4.22130079e-03 -4.93842347e-04 
 7.55906968e-05  1.80000000e+00  8.75645676e-01  6.32703986e-01  6.82572594e-01  4.24302644e-03 -4.80929859e-04 
 7.56106968e-05  1.80000000e+00  9.18115448e-01  6.32354102e-01  6.83066373e-01  4.26421836e-03 -4.75976878e-04 
 7.56306968e-05  1.80000000e+00  9.57858648e-01  6.32074987e-01  6.83445014e-01  4.28171952e-03 -4.79706906e-04 
 7.56506968e-05  1.80000000e+00  9.86633286e-01  6.31901503e-01  6.83620957e-01  4.29368782e-03 -4.93106971e-04 
 7.56706968e-05  1.80000000e+00  9.80033633e-01  6.31942547e-01  6.83313420e-01  4.29529353e-03 -5.15208161e-04 
 7.56906968e-05  1.80000000e+00  9.21086026e-01  6.32315931e-01  6.82399941e-01  4.27827510e-03 -5.36937858e-04 
 7.57106968e-05  1.80000000e+00  8.41510251e-01  6.32892001e-01  6.81411767e-01  4.24530217e-03 -5.46848341e-04 
 7.57306968e-05  1.80000000e+00  7.94308903e-01  6.33314023e-01  6.81025107e-01  4.21629632e-03 -5.38218648e-04 
 7.57506968e-05  1.80000000e+00  7.96820313e-01  6.33365149e-01  6.81320897e-01  4.20807141e-03 -5.16792365e-04 
 7.57706968e-05  1.80000000e+00  8.29934341e-01  6.33109920e-01  6.81926080e-01  4.21976721e-03 -4.95310072e-04 
 7.57906968e-05  1.80000000e+00  8.72079462e-01  6.32735307e-01  6.82526828e-01  4.24113190e-03 -4.81695035e-04 
 7.58106968e-05  1.80000000e+00  9.14650203e-01  6.32380764e-01  6.83029445e-01  4.26260713e-03 -4.76077751e-04 
 7.58306968e-05  1.80000000e+00  9.54771316e-01  6.32094937e-01  6.83418904e-01  4.28041668e-03 -4.79049357e-04 
 7.58506968e-05  1.80000000e+00  9.85151701e-01  6.31909925e-01  6.83619816e-01  4.29300672e-03 -4.91605483e-04 
 7.58706968e-05  1.80000000e+00  9.82583285e-01  6.31927284e-01  6.83364016e-01  4.29574270e-03 -5.13223187e-04 
 7.58906968e-05  1.80000000e+00  9.27513916e-01  6.32273267e-01  6.82489572e-01  4.28048444e-03 -5.35434710e-04 
 7.59106968e-05  1.80000000e+00  8.47473430e-01  6.32845058e-01  6.81477266e-01  4.24819370e-03 -5.46702627e-04 
 7.59306968e-05  1.80000000e+00  7.96257410e-01  6.33292147e-01  6.81028034e-01  4.21805073e-03 -5.39575071e-04 
 7.59506968e-05  1.80000000e+00  7.95093725e-01  6.33374701e-01  6.81278907e-01  4.20787235e-03 -5.18741940e-04 
 7.59706968e-05  1.80000000e+00  8.26647239e-01  6.33138135e-01  6.81873538e-01  4.21829831e-03 -4.96829645e-04 
 7.59906968e-05  1.80000000e+00  8.68524287e-01  6.32766751e-01  6.82480485e-01  4.23924347e-03 -4.82512568e-04 
 7.60106968e-05  1.80000000e+00  9.11179907e-01  6.32407833e-01  6.82991861e-01  4.26096915e-03 -4.76234418e-04 
 7.60306968e-05  1.80000000e+00  9.51637257e-01  6.32115476e-01  6.83391709e-01  4.27908813e-03 -4.78461118e-04 
 7.60506968e-05  1.80000000e+00  9.83451860e-01  6.31919664e-01  6.83615548e-01  4.29225925e-03 -4.90173705e-04 
 7.60706968e-05  1.80000000e+00  9.84736853e-01  6.31914453e-01  6.83409808e-01  4.29606701e-03 -5.11251382e-04 
 7.60906968e-05  1.80000000e+00  9.33738667e-01  6.32232421e-01  6.82577887e-01  4.28255498e-03 -5.33856623e-04 
 7.61106968e-05  1.80000000e+00  8.53643863e-01  6.32797297e-01  6.81546852e-01  4.25109818e-03 -5.46427116e-04 
 7.61306968e-05  1.80000000e+00  7.98567638e-01  6.33267650e-01  6.81036026e-01  4.21994500e-03 -5.40827610e-04 
 7.61506968e-05  1.80000000e+00  7.93593917e-01  6.33381995e-01  6.81239282e-01  4.20782330e-03 -5.20685801e-04 
 7.61706968e-05  1.80000000e+00  8.23426320e-01  6.33165409e-01  6.81821011e-01  4.21689930e-03 -4.98401567e-04 
 7.61906968e-05  1.80000000e+00  8.64977367e-01  6.32798294e-01  6.82433531e-01  4.23736352e-03 -4.83384237e-04 
 7.62106968e-05  1.80000000e+00  9.07704619e-01  6.32435296e-01  6.82953638e-01  4.25930452e-03 -4.76445405e-04 
 7.62306968e-05  1.80000000e+00  9.48465286e-01  6.32136595e-01  6.83363552e-01  4.27773530e-03 -4.77940113e-04 
 7.62506968e-05  1.80000000e+00  9.81556133e-01  6.31930605e-01  6.83608426e-01  4.29144876e-03 -4.88811938e-04 
 7.62706968e-05  1.80000000e+00  9.86501370e-01  6.31903968e-01  6.83450807e-01  4.29627560e-03 -5.09299599e-04 
 7.62906968e-05  1.80000000e+00  9.39728575e-01  6.32193542e-01  6.82664404e-01  4.28448001e-03 -5.32210930e-04 
 7.63106968e-05  1.80000000e+00  8.59989113e-01  6.32748963e-01  6.81620150e-01  4.25400166e-03 -5.46025100e-04 
 7.63306968e-05  1.80000000e+00  8.01236256e-01  6.33240626e-01  6.81049147e-01  4.22196977e-03 -5.41970516e-04 
 7.63506968e-05  1.80000000e+00  7.92333768e-01  6.33386962e-01  6.81202261e-01  4.20792797e-03 -5.22615471e-04 
 7.63706968e-05  1.80000000e+00  8.20280217e-01  6.33191640e-01  6.81768630e-01  4.21557529e-03 -5.00022672e-04 
 7.63906968e-05  1.80000000e+00  8.61440966e-01  6.32829870e-01  6.82385998e-01  4.23549760e-03 -4.84309622e-04 
 7.64106968e-05  1.80000000e+00  9.04222482e-01  6.32463163e-01  6.82914753e-01  4.25761303e-03 -4.76709835e-04 
 7.64306968e-05  1.80000000e+00  9.45255110e-01  6.32158258e-01  6.83334440e-01  4.27635865e-03 -4.77484999e-04 
 7.64506968e-05  1.80000000e+00  9.79480293e-01  6.31942682e-01  6.83598668e-01  4.29057974e-03 -4.87519815e-04 
 7.64706968e-05  1.80000000e+00  9.87887113e-01  6.31895733e-01  6.83487108e-01  4.29637264e-03 -5.07371772e-04 
 7.64906968e-05  1.80000000e+00  9.45464439e-01  6.32156696e-01  6.82748820e-01  4.28626084e-03 -5.30502104e-04 
 7.65106968e-05  1.80000000e+00  8.66489422e-01  6.32700209e-01  6.81696928e-01  4.25689245e-03 -5.45498843e-04 
 7.65306968e-05  1.80000000e+00  8.04266854e-01  6.33211102e-01  6.81067508e-01  4.22412325e-03 -5.43000377e-04 
 7.65506968e-05  1.80000000e+00  7.91327246e-01  6.33389527e-01  6.81168048e-01  4.20818849e-03 -5.24525981e-04 
 7.65706968e-05  1.80000000e+00  8.17215158e-01  6.33216749e-01  6.81716460e-01  4.21433272e-03 -5.01693245e-04 
 7.65906968e-05  1.80000000e+00  8.57913024e-01  6.32861461e-01  6.82337837e-01  4.23364638e-03 -4.85290851e-04 
 7.66106968e-05  1.80000000e+00  9.00731225e-01  6.32491449e-01  6.82875171e-01  4.25589504e-03 -4.77027610e-04 
 7.66306968e-05  1.80000000e+00  9.42009424e-01  6.32180480e-01  6.83304408e-01  4.27495629e-03 -4.77094289e-04 
 7.66506968e-05  1.80000000e+00  9.77240954e-01  6.31955825e-01  6.83586480e-01  4.28965537e-03 -4.86297049e-04 
 7.66706968e-05  1.80000000e+00  9.88903902e-01  6.31889668e-01  6.83518784e-01  4.29636364e-03 -5.05472616e-04 
 7.66906968e-05  1.80000000e+00  9.50922733e-01  6.32121981e-01  6.82830762e-01  4.28789559e-03 -5.28735854e-04 
 7.67106968e-05  1.80000000e+00  8.73117093e-01  6.32651238e-01  6.81776853e-01  4.25975762e-03 -5.44850934e-04 
 7.67306968e-05  1.80000000e+00  8.07658007e-01  6.33179150e-01  6.81091175e-01  4.22639897e-03 -5.43912908e-04 
 7.67506968e-05  1.80000000e+00  7.90588786e-01  6.33389618e-01  6.81136881e-01  4.20860765e-03 -5.26410004e-04 
 7.67706968e-05  1.80000000e+00  8.14240208e-01  6.33242497e-01  6.81663345e-01  4.21303679e-03 -5.03409313e-04 
 7.67906968e-05  1.80000000e+00  8.54377542e-01  6.32895176e-01  6.82286440e-01  4.23164569e-03 -4.86498053e-04 
 7.68106968e-05  1.80000000e+00  8.97183967e-01  6.32521973e-01  6.82832272e-01  4.25407678e-03 -4.77443996e-04 
 7.68306968e-05  1.80000000e+00  9.38665474e-01  6.32204866e-01  6.83271067e-01  4.27339800e-03 -4.76793895e-04 
 7.68506968e-05  1.80000000e+00  9.74773390e-01  6.31971578e-01  6.83569835e-01  4.28861674e-03 -4.85142881e-04 
 7.68706968e-05  1.80000000e+00  9.89479906e-01  6.31887001e-01  6.83544030e-01  4.29613738e-03 -5.03597654e-04 
 7.68906968e-05  1.80000000e+00  9.56158593e-01  6.32090202e-01  6.82908694e-01  4.28932274e-03 -5.26802930e-04 
 7.69106968e-05  1.80000000e+00  8.80138956e-01  6.32602814e-01  6.81859686e-01  4.26252601e-03 -5.44052476e-04 
 7.69306968e-05  1.80000000e+00  8.11630264e-01  6.33145431e-01  6.81119246e-01  4.22878114e-03 -5.44733893e-04 
 7.69506968e-05  1.80000000e+00  7.90127672e-01  6.33388662e-01  6.81105303e-01  4.20910278e-03 -5.28345862e-04 
 7.69706968e-05  1.80000000e+00  8.11263000e-01  6.33267781e-01  6.81607613e-01  4.21184854e-03 -5.05222162e-04 
 7.69906968e-05  1.80000000e+00  8.50756108e-01  6.32928885e-01  6.82233194e-01  4.22966342e-03 -4.87656472e-04 
 7.70106968e-05  1.80000000e+00  8.93554848e-01  6.32553511e-01  6.82788033e-01  4.25221151e-03 -4.77893995e-04 
 7.70306968e-05  1.80000000e+00  9.35240610e-01  6.32230082e-01  6.83236605e-01  4.27177665e-03 -4.76539977e-04 
 7.70506968e-05  1.80000000e+00  9.72156105e-01  6.31988267e-01  6.83551350e-01  4.28754032e-03 -4.84032253e-04 
 7.70706968e-05  1.80000000e+00  9.89770573e-01  6.31885900e-01  6.83566012e-01  4.29581901e-03 -5.01725069e-04 
 7.70906968e-05  1.80000000e+00  9.61078099e-01  6.32060098e-01  6.82985411e-01  4.29069734e-03 -5.24894354e-04 
 7.71106968e-05  1.80000000e+00  8.87090042e-01  6.32553307e-01  6.81946451e-01  4.26528847e-03 -5.43123350e-04 
 7.71306968e-05  1.80000000e+00  8.15886626e-01  6.33108082e-01  6.81154906e-01  4.23137556e-03 -5.45399766e-04 
 7.71506968e-05  1.80000000e+00  7.90029140e-01  6.33383250e-01  6.81080786e-01  4.20983157e-03 -5.30190046e-04 
 7.71706968e-05  1.80000000e+00  8.08520282e-01  6.33289177e-01  6.81556110e-01  4.21091970e-03 -5.07028132e-04 
 7.71906968e-05  1.80000000e+00  8.47292879e-01  6.32960234e-01  6.82182626e-01  4.22782531e-03 -4.88843001e-04 
 7.72106968e-05  1.80000000e+00  8.90052355e-01  6.32583414e-01  6.82745700e-01  4.25045568e-03 -4.78396973e-04 
 7.72306968e-05  1.80000000e+00  9.31909710e-01  6.32254335e-01  6.83203346e-01  4.27021805e-03 -4.76365846e-04 
 7.72506968e-05  1.80000000e+00  9.69501161e-01  6.32004721e-01  6.83532179e-01  4.28649219e-03 -4.83045990e-04 
 7.72706968e-05  1.80000000e+00  9.89679710e-01  6.31886536e-01  6.83583021e-01  4.29543689e-03 -4.99970082e-04 
 7.72906968e-05  1.80000000e+00  9.65448522e-01  6.32033249e-01  6.83056093e-01  4.29188380e-03 -5.23017904e-04 
 7.73106968e-05  1.80000000e+00  8.93801504e-01  6.32505854e-01  6.82032394e-01  4.26789863e-03 -5.42111328e-04 
 7.73306968e-05  1.80000000e+00  8.20305003e-01  6.33069726e-01  6.81194843e-01  4.23398313e-03 -5.45901626e-04 
 7.73506968e-05  1.80000000e+00  7.90238560e-01  6.33375195e-01  6.81061399e-01  4.21071388e-03 -5.31901525e-04 
 7.73706968e-05  1.80000000e+00  8.05896038e-01  6.33306272e-01  6.81508039e-01  4.21028144e-03 -5.08929444e-04 
 7.73906968e-05  1.80000000e+00  8.43764685e-01  6.32989737e-01  6.82134318e-01  4.22620667e-03 -4.89891487e-04 
 7.74106968e-05  1.80000000e+00  8.86492895e-01  6.32611731e-01  6.82705407e-01  4.24869462e-03 -4.78879692e-04 
 7.74306968e-05  1.80000000e+00  9.28539264e-01  6.32277322e-01  6.83172030e-01  4.26883587e-03 -4.76183806e-04 
 7.74506968e-05  1.80000000e+00  9.66776400e-01  6.32020005e-01  6.83514238e-01  4.28542038e-03 -4.82072683e-04 
 7.74706968e-05  1.80000000e+00  9.89417176e-01  6.31886790e-01  6.83599763e-01  4.29518559e-03 -4.98201909e-04 
 7.74906968e-05  1.80000000e+00  9.69750477e-01  6.32005916e-01  6.83128022e-01  4.29299407e-03 -5.21082269e-04 
 7.75106968e-05  1.80000000e+00  9.00765703e-01  6.32456321e-01  6.82123530e-01  4.27068802e-03 -5.41013146e-04 
 7.75306968e-05  1.80000000e+00  8.25090370e-01  6.33028033e-01  6.81240335e-01  4.23670201e-03 -5.46350773e-04 
 7.75506968e-05  1.80000000e+00  7.90628362e-01  6.33364808e-01  6.81044134e-01  4.21183494e-03 -5.33649268e-04 
 7.75706968e-05  1.80000000e+00  8.03268687e-01  6.33324625e-01  6.81457971e-01  4.20947995e-03 -5.10842647e-04 
 7.75906968e-05  1.80000000e+00  8.40174450e-01  6.33021167e-01  6.82082212e-01  4.22449458e-03 -4.91172301e-04 
 7.76106968e-05  1.80000000e+00  8.82830401e-01  6.32642494e-01  6.82661498e-01  4.24678992e-03 -4.79454982e-04 
 7.76306968e-05  1.80000000e+00  9.25045407e-01  6.32302592e-01  6.83137435e-01  4.26731850e-03 -4.76064806e-04 
 7.76506968e-05  1.80000000e+00  9.63869895e-01  6.32037574e-01  6.83492785e-01  4.28421624e-03 -4.81144254e-04 
 7.76706968e-05  1.80000000e+00  9.88825763e-01  6.31889694e-01  6.83611665e-01  4.29478535e-03 -4.96439326e-04 
 7.76906968e-05  1.80000000e+00  9.73643909e-01  6.31981553e-01  6.83196242e-01  4.29395554e-03 -5.19101413e-04 
 7.77106968e-05  1.80000000e+00  9.07640930e-01  6.32407151e-01  6.82217004e-01  4.27339096e-03 -5.39801351e-04 
 7.77306968e-05  1.80000000e+00  8.30252585e-01  6.32983300e-01  6.81293485e-01  4.23957409e-03 -5.46617788e-04 
 7.77506968e-05  1.80000000e+00  7.91499822e-01  6.33349931e-01  6.81034230e-01  4.21320018e-03 -5.35289135e-04 
 7.77706968e-05  1.80000000e+00  8.00952234e-01  6.33339326e-01  6.81411780e-01  4.20892312e-03 -5.12768369e-04 
 7.77906968e-05  1.80000000e+00  8.36742638e-01  6.33050658e-01  6.82031526e-01  4.22290727e-03 -4.92521374e-04 
 7.78106968e-05  1.80000000e+00  8.79271920e-01  6.32672485e-01  6.82618199e-01  4.24495075e-03 -4.80110511e-04 
 7.78306968e-05  1.80000000e+00  9.21619701e-01  6.32327644e-01  6.83102930e-01  4.26581094e-03 -4.76045805e-04 
 7.78506968e-05  1.80000000e+00  9.60925081e-01  6.32055532e-01  6.83470042e-01  4.28300922e-03 -4.80347982e-04 
 7.78706968e-05  1.80000000e+00  9.87867840e-01  6.31894636e-01  6.83618270e-01  4.29428980e-03 -4.94809864e-04 
 7.78906968e-05  1.80000000e+00  9.77000510e-01  6.31960842e-01  6.83256713e-01  4.29469305e-03 -5.17124267e-04 
 7.79106968e-05  1.80000000e+00  9.14357293e-01  6.32361194e-01  6.82307817e-01  4.27587714e-03 -5.38478567e-04 
 7.79306968e-05  1.80000000e+00  8.35692136e-01  6.32938636e-01  6.81349840e-01  4.24239160e-03 -5.46744965e-04 
 7.79506968e-05  1.80000000e+00  7.92715700e-01  6.33333425e-01  6.81027507e-01  4.21466518e-03 -5.36832776e-04 
 7.79706968e-05  1.80000000e+00  7.98814982e-01  6.33352999e-01  6.81366050e-01  4.20843564e-03 -5.14701572e-04 
 7.79906968e-05  1.80000000e+00  8.33354418e-01  6.33080260e-01  6.81979596e-01  4.22133441e-03 -4.93923987e-04 
 7.80106968e-05  1.80000000e+00  8.75715677e-01  6.32703360e-01  6.82573422e-01  4.24306273e-03 -4.80816618e-04 
 7.80306968e-05  1.80000000e+00  9.18180327e-01  6.32353660e-01  6.83067002e-01  4.26424852e-03 -4.76085291e-04 
 7.80506968e-05  1.80000000e+00  9.57911564e-01  6.32074642e-01  6.83445390e-01  4.28173901e-03 -4.79620854e-04 
 7.80706968e-05  1.80000000e+00  9.86644338e-01  6.31901482e-01  6.83620732e-01  4.29369763e-03 -4.93244972e-04 
 7.80906968e-05  1.80000000e+00  9.79954832e-01  6.31943002e-01  6.83312089e-01  4.29527180e-03 -5.15143416e-04 
 7.81106968e-05  1.80000000e+00  9.20936243e-01  6.32316961e-01  6.82397975e-01  4.27822416e-03 -5.37067147e-04 
 7.81306968e-05  1.80000000e+00  8.41389952e-01  6.32892933e-01  6.81410571e-01  4.24523742e-03 -5.46737841e-04 
 7.81506968e-05  1.80000000e+00  7.94284937e-01  6.33314382e-01  6.81025333e-01  4.21627005e-03 -5.38285635e-04 
 7.81706968e-05  1.80000000e+00  7.96873951e-01  6.33364753e-01  6.81322016e-01  4.20808052e-03 -5.16643021e-04 
 7.81906968e-05  1.80000000e+00  8.30016795e-01  6.33109238e-01  6.81927329e-01  4.21981123e-03 -4.95382139e-04 
 7.82106968e-05  1.80000000e+00  8.72164430e-01  6.32734536e-01  6.82527887e-01  4.24117051e-03 -4.81575688e-04 
 7.82306968e-05  1.80000000e+00  9.14730992e-01  6.32380183e-01  6.83030276e-01  4.26265130e-03 -4.76182368e-04 
 7.82506968e-05  1.80000000e+00  9.54841098e-01  6.32094470e-01  6.83419462e-01  4.28043826e-03 -4.78963157e-04 
 7.82706968e-05  1.80000000e+00  9.85180023e-01  6.31909798e-01  6.83619747e-01  4.29302806e-03 -4.91746920e-04 
 7.82906968e-05  1.80000000e+00  9.82511534e-01  6.31927693e-01  6.83362682e-01  4.29572033e-03 -5.13166766e-04 
 7.83106968e-05  1.80000000e+00  9.27348421e-01  6.32274386e-01  6.82487313e-01  4.28043492e-03 -5.35573357e-04 
 7.83306968e-05  1.80000000e+00  8.47324336e-01  6.32846198e-01  6.81475674e-01  4.24811365e-03 -5.46598691e-04 
 7.83506968e-05  1.80000000e+00  7.96213055e-01  6.33292686e-01  6.81028050e-01  4.21801633e-03 -5.39641794e-04 
 7.83706968e-05  1.80000000e+00  7.95143447e-01  6.33374370e-01  6.81280057e-01  4.20787266e-03 -5.18586866e-04 
 7.83906968e-05  1.80000000e+00  8.26736078e-01  6.33137407e-01  6.81874934e-01  4.21834691e-03 -4.96894827e-04 
 7.84106968e-05  1.80000000e+00  8.68618738e-01  6.32765888e-01  6.82481700e-01  4.23928436e-03 -4.82388540e-04 
 7.84306968e-05  1.80000000e+00  9.11271003e-01  6.32407156e-01  6.82992831e-01  4.26102166e-03 -4.76335819e-04 
 7.84506968e-05  1.80000000e+00  9.51718349e-01  6.32114925e-01  6.83392395e-01  4.27911239e-03 -4.78373893e-04 
 7.84706968e-05  1.80000000e+00  9.83493758e-01  6.31919453e-01  6.83615617e-01  4.29228774e-03 -4.90316341e-04 
 7.84906968e-05  1.80000000e+00  9.84674934e-01  6.31914803e-01  6.83408537e-01  4.29604678e-03 -5.11199989e-04 
 7.85106968e-05  1.80000000e+00  9.33566625e-01  6.32233567e-01  6.82575469e-01  4.28250738e-03 -5.34002130e-04 
 7.85306968e-05  1.80000000e+00  8.53474156e-01  6.32798577e-01  6.81544959e-01  4.25100948e-03 -5.46329136e-04 
 7.85506968e-05  1.80000000e+00  7.98505281e-01  6.33268338e-01  6.81035836e-01  4.21990260e-03 -5.40895695e-04 
 7.85706968e-05  1.80000000e+00  7.93637742e-01  6.33381738e-01  6.81240416e-01  4.20781685e-03 -5.20527341e-04 
 7.85906968e-05  1.80000000e+00  8.23518203e-01  6.33164666e-01  6.81822499e-01  4.21694871e-03 -4.98461652e-04 
 7.86106968e-05  1.80000000e+00  8.65077789e-01  6.32797372e-01  6.82434854e-01  4.23740669e-03 -4.83256492e-04 
 7.86306968e-05  1.80000000e+00  9.07802434e-01  6.32434550e-01  6.82954707e-01  4.25936171e-03 -4.76544023e-04 
 7.86506968e-05  1.80000000e+00  9.48554051e-01  6.32135983e-01  6.83364333e-01  4.27776260e-03 -4.77851403e-04 
 7.86706968e-05  1.80000000e+00  9.81608812e-01  6.31930325e-01  6.83608614e-01  4.29148155e-03 -4.88954401e-04 
 7.86906968e-05  1.80000000e+00  9.86450563e-01  6.31904252e-01  6.83449638e-01  4.29625909e-03 -5.09251071e-04 
 7.87106968e-05  1.80000000e+00  9.39555980e-01  6.32194677e-01  6.82661917e-01  4.28443460e-03 -5.32361543e-04 
 7.87306968e-05  1.80000000e+00  8.59804571e-01  6.32750337e-01  6.81618023e-01  4.25390870e-03 -5.45932535e-04 
 7.87506968e-05  1.80000000e+00  8.01157747e-01  6.33241439e-01  6.81048757e-01  4.22191976e-03 -5.42040964e-04 
 7.87706968e-05  1.80000000e+00  7.92370419e-01  6.33386787e-01  6.81203345e-01  4.20791608e-03 -5.22455213e-04 
 7.87906968e-05  1.80000000e+00  8.20372928e-01  6.33190901e-01  6.81770173e-01  4.21562319e-03 -5.00078865e-04 
 7.88106968e-05  1.80000000e+00  8.61545099e-01  6.32828913e-01  6.82387397e-01  4.23554292e-03 -4.84178811e-04 
 7.88306968e-05  1.80000000e+00  9.04324720e-01  6.32462367e-01  6.82915893e-01  4.25767264e-03 -4.76805983e-04 
 7.88506968e-05  1.80000000e+00  9.45349170e-01  6.32157602e-01  6.83335292e-01  4.27638911e-03 -4.77394574e-04 
 7.88706968e-05  1.80000000e+00  9.79541650e-01  6.31942345e-01  6.83598959e-01  4.29061505e-03 -4.87661270e-04 
 7.88906968e-05  1.80000000e+00  9.87847869e-01  6.31895951e-01  6.83486061e-01  4.29636060e-03 -5.07324675e-04 
 7.89106968e-05  1.80000000e+00  9.45295268e-01  6.32157796e-01  6.82746325e-01  4.28621785e-03 -5.30656585e-04 
 7.89306968e-05  1.80000000e+00  8.66294199e-01  6.32701643e-01  6.81694617e-01  4.25679807e-03 -5.45411236e-04 
 7.89506968e-05  1.80000000e+00  8.04173599e-01  6.33212023e-01  6.81066923e-01  4.22406615e-03 -5.43073816e-04 
 7.89706968e-05  1.80000000e+00  7.91355844e-01  6.33389435e-01  6.81169060e-01  4.20817192e-03 -5.24365028e-04 
 7.89906968e-05  1.80000000e+00  8.17307184e-01  6.33216028e-01  6.81718032e-01  4.21437771e-03 -5.01746365e-04 
 7.90106968e-05  1.80000000e+00  8.58019406e-01  6.32860483e-01  6.82339293e-01  4.23369358e-03 -4.85157404e-04 
 7.90306968e-05  1.80000000e+00  9.00836420e-01  6.32490617e-01  6.82876365e-01  4.25595575e-03 -4.77121511e-04 
 7.90506968e-05  1.80000000e+00  9.42107221e-01  6.32179789e-01  6.83305316e-01  4.27498983e-03 -4.77002048e-04 
 7.90706968e-05  1.80000000e+00  9.77309400e-01  6.31955440e-01  6.83586862e-01  4.28969215e-03 -4.86436988e-04 
 7.90906968e-05  1.80000000e+00  9.88876214e-01  6.31889819e-01  6.83517868e-01  4.29635630e-03 -5.05425987e-04 
 7.91106968e-05  1.80000000e+00  9.50759685e-01  6.32123029e-01  6.82828302e-01  4.28785526e-03 -5.28893308e-04 
 7.91306968e-05  1.80000000e+00  8.72914274e-01  6.32652708e-01  6.81774396e-01  4.25966364e-03 -5.44767914e-04 
 7.91506968e-05  1.80000000e+00  8.07551087e-01  6.33180167e-01  6.81090401e-01  4.22633542e-03 -5.43989739e-04 
 7.91706968e-05  1.80000000e+00  7.90608663e-01  6.33389612e-01  6.81137804e-01  4.20858676e-03 -5.26249154e-04 
 7.91906968e-05  1.80000000e+00  8.14330031e-01  6.33241814e-01  6.81664926e-01  4.21307761e-03 -5.03460942e-04 
 7.92106968e-05  1.80000000e+00  8.54484299e-01  6.32894189e-01  6.82287935e-01  4.23169383e-03 -4.86362294e-04 
 7.92306968e-05  1.80000000e+00  8.97290230e-01  6.32521115e-01  6.82833506e-01  4.25413804e-03 -4.77535771e-04 
 7.92506968e-05  1.80000000e+00  9.38765078e-01  6.32204149e-01  6.83272016e-01  4.27343392e-03 -4.76699637e-04 
 7.92706968e-05  1.80000000e+00  9.74846999e-01  6.31971153e-01  6.83570295e-01  4.28865466e-03 -4.85280592e-04 
 7.92906968e-05  1.80000000e+00  9.89463621e-01  6.31887085e-01  6.83543259e-01  4.29613446e-03 -5.03550270e-04 
 7.93106968e-05  1.80000000e+00  9.56006381e-01  6.32091169e-01  6.82906339e-01  4.28928652e-03 -5.26961634e-04 
 7.93306968e-05  1.80000000e+00  8.79934389e-01  6.32604282e-01  6.81857151e-01  4.26243481e-03 -5.43974022e-04 
 7.93506968e-05  1.80000000e+00  8.11510776e-01  6.33146525e-01  6.81118278e-01  4.22871257e-03 -5.44815018e-04 
 7.93706968e-05  1.80000000e+00  7.90136280e-01  6.33388755e-01  6.81106088e-01  4.20907727e-03 -5.28186725e-04 
 7.93906968e-05  1.80000000e+00  8.11347099e-01  6.33267160e-01  6.81609150e-01  4.21188375e-03 -5.05272639e-04 
 7.94106968e-05  1.80000000e+00  8.50859875e-01  6.32927920e-01  6.82234682e-01  4.22971108e-03 -4.87518932e-04 
 7.94306968e-05  1.80000000e+00  8.93659168e-01  6.32552653e-01  6.82789272e-01  4.25227137e-03 -4.77983536e-04 
 7.94506968e-05  1.80000000e+00  9.35339338e-01  6.32229357e-01  6.83237572e-01  4.27181406e-03 -4.76443065e-04 
 7.94706968e-05  1.80000000e+00  9.72232966e-01  6.31987813e-01  6.83551878e-01  4.28757840e-03 -4.84166402e-04 
 7.94906968e-05  1.80000000e+00  9.89767138e-01  6.31885908e-01  6.83565420e-01  4.29582081e-03 -5.01674944e-04 
 7.95106968e-05  1.80000000e+00  9.60941167e-01  6.32060956e-01  6.82983230e-01  4.29066638e-03 -5.25053106e-04 
 7.95306968e-05  1.80000000e+00  8.86889344e-01  6.32554727e-01  6.81943908e-01  4.26520262e-03 -5.43048251e-04 
 7.95506968e-05  1.80000000e+00  8.15759581e-01  6.33109216e-01  6.81153793e-01  4.23130451e-03 -5.45485831e-04 
 7.95706968e-05  1.80000000e+00  7.90027847e-01  6.33383427e-01  6.81081430e-01  4.20980247e-03 -5.30034304e-04 
